""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","8"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,8.800,33.34,8.5619,8.56190,1.000
1,8.850,35.97,8.6119,8.61190,1.000
1,8.900,38.79,8.6620,8.66200,1.000
1,8.950,41.78,8.7120,8.71200,1.000
1,9.000,44.95,8.7620,8.76200,1.000
1,9.050,48.29,8.8118,8.81180,1.000
1,9.150,53.28,8.8773,8.87730,1.000
1,9.200,47.76,8.8368,8.83680,1.000
1,9.250,41.03,8.7867,8.78670,1.000
1,9.300,35.95,8.7368,8.73680,1.000
1,9.350,31.81,8.6867,8.68670,1.000
1,9.400,28.34,8.6369,8.63690,1.000
1,9.450,25.41,8.5868,8.58680,1.000
1,9.500,22.90,8.5368,8.53680,1.000
1,9.550,20.67,8.4866,8.48660,1.000
1,9.600,18.68,8.4368,8.43680,1.000
1,9.650,16.91,8.3869,8.38690,1.000
1,9.700,15.31,8.3366,8.33660,1.000
1,9.750,13.88,8.2866,8.28660,1.000
1,9.800,12.58,8.2368,8.23680,1.000
1,9.850,11.41,8.1869,8.18690,1.000
1,9.900,10.34,8.1367,8.13670,1.000
1,9.950,9.36,8.0865,8.08650,1.000
1,10.000,8.48,8.0367,8.03670,1.000
1,10.050,7.68,7.9867,7.98670,1.000
1,10.100,6.96,7.9366,7.93660,1.000
1,10.150,6.31,7.8866,7.88660,1.000
1,10.200,5.72,7.8366,7.83660,1.000
1,10.250,5.19,7.7868,7.78680,1.000
1,10.300,4.70,7.7367,7.73670,1.000
1,10.350,4.24,7.6865,7.68650,1.000
1,10.400,3.80,7.6367,7.63670,1.000
1,10.450,3.39,7.5866,7.58660,1.000
1,10.500,3.03,7.5366,7.53660,1.000
1,10.550,2.70,7.4866,7.48660,1.000
1,10.600,2.39,7.4366,7.43660,1.000
1,10.650,2.12,7.3868,7.38680,1.000
1,10.700,1.88,7.3366,7.33660,1.000
1,10.750,1.68,7.2864,7.28640,1.000
1,10.800,1.50,7.2366,7.23660,1.000
1,10.850,1.28,7.1866,7.18660,1.000
1,10.900,1.07,7.1366,7.13660,1.000
1,10.950,0.88,7.0865,7.08650,1.000
1,11.000,0.72,7.0366,7.03660,1.000
1,11.050,0.58,6.9867,6.98670,1.000
1,11.100,0.46,6.9364,6.93640,1.000
1,11.150,0.35,6.8863,6.88630,1.000
1,11.200,0.25,6.8364,6.83640,1.000
1,11.250,0.17,6.7866,6.78660,1.000
1,11.300,0.11,6.7364,6.73640,1.000
1,11.350,0.07,6.6864,6.68640,1.000
1,11.400,0.02,6.6366,6.63660,1.000
1,11.450,0.00,6.5865,6.58650,1.000
1,11.500,-0.01,6.5367,6.53670,1.000
1,11.550,-0.01,6.4864,6.48640,1.000
1,11.600,-0.01,6.4366,6.43660,1.000
1,11.650,-0.01,6.3867,6.38670,1.000
1,11.700,-0.01,6.3365,6.33650,1.000
1,11.750,-0.01,6.2863,6.28630,1.000
1,11.800,-0.01,6.2365,6.23650,1.000
1,11.850,0.00,6.1866,6.18660,1.000
1,11.900,-0.01,6.1365,6.13650,1.000
1,11.950,0.00,6.0864,6.08640,1.000
1,12.000,0.00,6.0365,6.03650,1.000
1,12.050,-0.01,5.9864,5.98640,1.000
1,12.100,0.00,5.9363,5.93630,1.000
1,12.150,0.00,5.8862,5.88620,1.000
1,12.200,0.00,5.8364,5.83640,1.000
1,12.250,-0.01,5.7865,5.78650,1.000
1,12.300,0.00,5.7364,5.73640,1.000
1,12.350,0.00,5.6862,5.68620,1.000
1,12.400,0.00,5.6364,5.63640,1.000
1,12.450,0.00,5.5865,5.58650,1.000
1,12.500,0.00,5.5365,5.53650,1.000
1,12.550,0.00,5.4864,5.48640,1.000
1,12.600,0.00,5.4365,5.43650,1.000
1,12.650,0.00,5.3866,5.38660,1.000
1,12.700,-0.01,5.3364,5.33640,1.000
1,12.750,-0.01,5.2863,5.28630,1.000
1,12.800,-0.01,5.2364,5.23640,1.000
1,12.850,-0.01,5.1864,5.18640,1.000
1,12.900,0.00,5.1364,5.13640,1.000
1,12.950,0.00,5.0862,5.08620,1.000
1,13.000,0.00,5.0363,5.03630,1.000
1,13.050,-0.01,4.9863,4.98630,1.000
1,13.100,0.00,4.9364,4.93640,1.000
1,13.150,0.00,4.8862,4.88620,1.000
1,13.200,-0.01,4.8363,4.83630,1.000
1,13.250,0.00,4.7864,4.78640,1.000
1,13.300,0.00,4.7364,4.73640,1.000
1,13.350,0.00,4.6863,4.68630,1.000
1,13.400,0.00,4.6364,4.63640,1.000
1,13.450,0.00,4.5865,4.58650,1.000
1,13.500,0.00,4.5365,4.53650,1.000
1,13.550,0.00,4.4863,4.48630,1.000
1,13.600,-0.01,4.4362,4.43620,1.000
1,13.650,-0.01,4.3864,4.38640,1.000
1,13.700,0.00,4.3362,4.33620,1.000
1,13.750,0.00,4.2861,4.28610,1.000
1,13.800,-0.01,4.2364,4.23640,1.000
1,13.850,-0.01,4.1864,4.18640,1.000
1,13.900,-0.01,4.1365,4.13650,1.000
1,13.950,-0.01,4.0863,4.08630,1.000
1,14.000,0.00,4.0363,4.03630,1.000
1,14.050,-0.01,3.9864,3.98640,1.000
1,14.100,0.00,3.9365,3.93650,1.000
1,14.150,0.00,3.8863,3.88630,1.000
1,14.200,-0.01,3.8364,3.83640,1.000
1,14.250,-0.01,3.7864,3.78640,1.000
1,14.300,0.00,3.7363,3.73630,1.000
1,14.350,0.00,3.6862,3.68620,1.000
1,14.400,-0.01,3.6363,3.63630,1.000
1,14.450,0.00,3.5864,3.58640,1.000
1,14.500,0.00,3.5363,3.53630,1.000
1,14.550,0.00,3.4861,3.48610,1.000
1,14.600,-0.01,3.4362,3.43620,1.000
1,14.650,-0.01,3.3863,3.38630,1.000
1,14.700,0.00,3.3363,3.33630,1.000
1,14.750,-0.01,3.2864,3.28640,1.000
1,14.800,-0.01,3.2362,3.23620,1.000
1,14.850,0.00,3.1863,3.18630,1.000
1,14.900,0.00,3.1363,3.13630,1.000
1,14.950,0.00,3.0861,3.08610,1.000
1,15.000,-0.01,3.0361,3.03610,1.000
1,15.050,0.00,2.9863,2.98630,1.000
1,15.100,-0.01,2.9363,2.93630,1.000
1,15.150,-0.01,2.8862,2.88620,1.000
1,15.200,-0.01,2.8361,2.83610,1.000
1,15.250,0.00,2.7864,2.78640,1.000
1,15.300,0.00,2.7363,2.73630,1.000
1,15.350,-0.01,2.6862,2.68620,1.000
1,15.400,-0.01,2.6361,2.63610,1.000
1,15.450,0.00,2.5863,2.58630,1.000
1,15.500,0.00,2.5363,2.53630,1.000
1,15.550,-0.01,2.4863,2.48630,1.000
1,15.600,0.00,2.4362,2.43620,1.000
1,15.650,-0.01,2.3863,2.38630,1.000
1,15.700,0.00,2.3362,2.33620,1.000
1,15.750,0.00,2.2862,2.28620,1.000
1,15.800,0.00,2.2360,2.23600,1.000
1,15.850,-0.01,2.1862,2.18620,1.000
1,15.900,0.00,2.1363,2.13630,1.000
1,15.950,-0.01,2.0861,2.08610,1.000
1,16.000,-0.01,2.0361,2.03610,1.000
1,16.050,0.00,1.9863,1.98630,1.000
1,16.100,0.00,1.9363,1.93630,1.000
1,16.150,0.00,1.8862,1.88620,1.000
1,16.200,0.00,1.8361,1.83610,1.000
1,16.250,-0.01,1.7862,1.78620,1.000
1,16.300,0.00,1.7363,1.73630,1.000
1,16.350,-0.01,1.6862,1.68620,1.000
1,16.400,-0.01,1.6360,1.63600,1.000
1,16.450,0.00,1.5863,1.58630,1.000
1,16.500,-0.01,1.5362,1.53620,1.000
1,16.550,-0.01,1.4862,1.48620,1.000
1,16.600,-0.01,1.4360,1.43600,1.000
1,16.650,-0.01,1.3862,1.38620,1.000
1,16.700,0.00,1.3362,1.33620,1.000
1,16.750,-0.01,1.2862,1.28620,1.000
1,16.800,-0.01,1.2360,1.23600,1.000
1,16.850,-0.01,1.1861,1.18610,1.000
1,16.900,-0.01,1.1361,1.13610,1.000
1,16.950,0.00,1.0861,1.08610,1.000
1,17.000,-0.01,1.0360,1.03600,1.000
1,17.050,0.00,0.9862,0.98620,1.000
1,17.100,-0.01,0.9362,0.93620,1.000
1,17.150,0.00,0.8863,0.88630,1.000
1,17.200,0.00,0.8360,0.83600,1.000
1,17.250,0.00,0.7862,0.78620,1.000
1,17.300,0.00,0.7363,0.73630,1.000
1,17.350,0.00,0.6862,0.68620,1.000
1,17.400,0.00,0.6360,0.63600,1.000
1,17.450,0.00,0.5862,0.58620,1.000
1,17.500,0.00,0.5363,0.53630,1.000
1,17.550,0.00,0.4861,0.48610,1.000
1,17.600,0.00,0.4360,0.43600,1.000
1,17.650,0.00,0.3861,0.38610,1.000
1,17.700,0.00,0.3362,0.33620,1.000
1,17.750,-0.01,0.2862,0.28620,1.000
1,17.800,0.00,0.2359,0.23590,1.000
1,17.850,0.00,0.1860,0.18600,1.000
1,17.900,0.00,0.1360,0.13600,1.000
1,17.950,-0.01,0.0861,0.08610,1.000
1,18.000,0.00,0.0360,0.03600,1.000
1,18.100,0.00,-0.0413,-0.04130,1.000
1,18.150,0.00,-0.0094,-0.00940,1.000
1,18.200,-0.01,-0.0004,-0.00040,1.000
1,18.250,0.00,-0.0004,-0.00040,1.000
1,18.300,-0.01,-0.0004,-0.00040,1.000
1,18.350,0.00,-0.0004,-0.00040,1.000
1,18.400,-0.01,-0.0004,-0.00040,1.000
1,18.450,0.00,-0.0004,-0.00040,1.000
1,18.500,-0.01,-0.0004,-0.00040,1.000
1,18.550,0.00,-0.0004,-0.00040,1.000
1,18.600,-0.01,-0.0004,-0.00040,1.000
1,18.650,0.00,-0.0004,-0.00040,1.000
1,18.700,0.00,-0.0004,-0.00040,1.000
1,18.750,-0.01,-0.0004,-0.00040,1.000
1,18.800,-0.01,-0.0004,-0.00040,1.000
1,18.850,0.00,-0.0004,-0.00040,1.000
1,18.900,0.00,-0.0004,-0.00040,1.000
1,18.950,0.00,-0.0004,-0.00040,1.000
1,19.000,-0.01,-0.0004,-0.00040,1.000
1,19.050,0.00,-0.0004,-0.00040,1.000
1,19.100,-0.01,-0.0004,-0.00040,1.000
1,19.150,-0.01,-0.0004,-0.00040,1.000
1,19.200,-0.01,-0.0004,-0.00040,1.000
1,19.250,0.00,-0.0004,-0.00040,1.000
1,19.300,0.00,-0.0004,-0.00040,1.000
1,19.350,0.00,-0.0004,-0.00040,1.000
1,19.400,0.00,-0.0004,-0.00040,1.000
1,19.450,0.00,-0.0004,-0.00040,1.000
1,19.500,-0.01,-0.0004,-0.00040,1.000
1,19.550,0.00,-0.0004,-0.00040,1.000
1,19.600,0.00,-0.0004,-0.00040,1.000
1,19.650,0.00,-0.0004,-0.00040,1.000
1,19.700,-0.01,-0.0004,-0.00040,1.000
1,19.750,0.00,-0.0004,-0.00040,1.000
