"0,0.170,-0.01,0.0000,0.00010,0.000"
"7,149.260,12.20,7.4671,7.46710,7.000"
"7,149.270,12.37,7.4768,7.47680,7.000"
"7,149.280,12.55,7.4868,7.48680,7.000"
"7,149.290,12.72,7.4967,7.49670,7.000"
"7,149.300,12.91,7.5069,7.50690,7.000"
"7,149.310,13.08,7.5166,7.51660,7.000"
"7,149.320,13.27,7.5266,7.52660,7.000"
"7,149.330,13.44,7.5366,7.53660,7.000"
"7,149.340,13.64,7.5468,7.54680,7.000"
"7,149.350,13.82,7.5567,7.55670,7.000"
"7,149.360,14.01,7.5666,7.56660,7.000"
"7,149.370,14.20,7.5767,7.57670,7.000"
"7,149.380,14.39,7.5868,7.58680,7.000"
"7,149.390,14.59,7.5968,7.59680,7.000"
"7,149.400,14.79,7.6067,7.60670,7.000"
"7,149.410,14.98,7.6168,7.61680,7.000"
"7,149.420,15.19,7.6269,7.62690,7.000"
"7,149.430,15.39,7.6368,7.63680,7.000"
"7,149.440,15.60,7.6468,7.64680,7.000"
"7,149.450,15.80,7.6569,7.65690,7.000"
"7,149.460,16.01,7.6670,7.66700,7.000"
"7,149.470,16.22,7.6769,7.67690,7.000"
"7,149.480,16.43,7.6868,7.68680,7.000"
"7,149.490,16.64,7.6970,7.69700,7.000"
"7,149.500,16.86,7.7069,7.70690,7.000"
"7,149.510,17.07,7.7170,7.71700,7.000"
"7,149.520,17.30,7.7267,7.72670,7.000"
"7,149.530,17.53,7.7370,7.73700,7.000"
"7,149.540,17.74,7.7469,7.74690,7.000"
"7,149.550,17.98,7.7570,7.75700,7.000"
"7,149.560,18.20,7.7668,7.76680,7.000"
"7,149.570,18.44,7.7769,7.77690,7.000"
"7,149.580,18.67,7.7870,7.78700,7.000"
"7,149.590,18.91,7.7968,7.79680,7.000"
"7,149.600,19.15,7.8068,7.80680,7.000"
"7,149.610,19.38,7.8169,7.81690,7.000"
"7,149.620,19.63,7.8270,7.82700,7.000"
"7,149.630,19.88,7.8369,7.83690,7.000"
"7,149.640,20.13,7.8468,7.84680,7.000"
"7,149.650,20.37,7.8568,7.85680,7.000"
"7,149.660,20.63,7.8670,7.86700,7.000"
"7,149.670,20.89,7.8768,7.87680,7.000"
"7,149.680,21.15,7.8868,7.88680,7.000"
"7,149.690,21.41,7.8969,7.89690,7.000"
"7,149.700,21.68,7.9069,7.90690,7.000"
"7,149.710,21.95,7.9168,7.91680,7.000"
"7,149.720,22.23,7.9268,7.92680,7.000"
"7,149.730,22.50,7.9369,7.93690,7.000"
"7,149.740,22.78,7.9470,7.94700,7.000"
"7,149.750,23.06,7.9568,7.95680,7.000"
"7,149.760,23.35,7.9668,7.96680,7.000"
"7,149.770,23.62,7.9768,7.97680,7.000"
"7,149.780,23.92,7.9870,7.98700,7.000"
"7,149.790,24.21,7.9968,7.99680,7.000"
"7,149.800,24.51,8.0068,8.00680,7.000"
"7,149.810,24.80,8.0169,8.01690,7.000"
"7,149.820,25.12,8.0269,8.02690,7.000"
"7,149.830,25.42,8.0369,8.03690,7.000"
"7,149.840,25.73,8.0467,8.04670,7.000"
"7,149.850,26.03,8.0569,8.05690,7.000"
"7,149.860,26.35,8.0670,8.06700,7.000"
"7,149.870,26.68,8.0768,8.07680,7.000"
"7,149.880,27.00,8.0868,8.08680,7.000"
"7,149.890,27.31,8.0968,8.09680,7.000"
"7,149.900,27.63,8.1070,8.10700,7.000"
"7,149.910,27.97,8.1168,8.11680,7.000"
"7,149.920,28.30,8.1267,8.12670,7.000"
"7,149.930,28.62,8.1369,8.13690,7.000"
"7,149.940,28.97,8.1469,8.14690,7.000"
"7,149.950,29.32,8.1570,8.15700,7.000"
"7,149.960,29.66,8.1668,8.16680,7.000"
"7,149.970,30.01,8.1769,8.17690,7.000"
"7,149.980,30.36,8.1870,8.18700,7.000"
"7,149.990,30.72,8.1968,8.19680,7.000"
"7,150.000,31.09,8.2068,8.20680,7.000"
"7,150.010,31.43,8.2168,8.21680,7.000"
"7,150.020,31.79,8.2270,8.22700,7.000"
"7,150.030,32.17,8.2369,8.23690,7.000"
"7,150.040,32.54,8.2468,8.24680,7.000"
"7,150.050,32.91,8.2569,8.25690,7.000"
"7,150.060,33.28,8.2669,8.26690,7.000"
"7,150.070,33.68,8.2769,8.27690,7.000"
"7,150.080,34.06,8.2868,8.28680,7.000"
"7,150.090,34.45,8.2968,8.29680,7.000"
"7,150.100,34.84,8.3070,8.30700,7.000"
"7,150.110,35.24,8.3168,8.31680,7.000"
"7,150.120,35.65,8.3268,8.32680,7.000"
"7,150.130,36.05,8.3368,8.33680,7.000"
"7,150.140,36.46,8.3470,8.34700,7.000"
"7,150.150,36.88,8.3568,8.35680,7.000"
"7,150.160,37.31,8.3668,8.36680,7.000"
"7,150.170,37.72,8.3768,8.37680,7.000"
"7,150.180,38.15,8.3869,8.38690,7.000"
"7,150.190,38.60,8.3969,8.39690,7.000"
"7,150.200,39.04,8.4068,8.40680,7.000"
"7,150.210,39.47,8.4169,8.41690,7.000"
"7,150.220,39.92,8.4269,8.42690,7.000"
"7,150.230,40.39,8.4370,8.43700,7.000"
"7,150.240,40.85,8.4467,8.44670,7.000"
"7,150.250,41.32,8.4570,8.45700,7.000"
"7,150.260,41.78,8.4669,8.46690,7.000"
"7,150.270,42.28,8.4770,8.47700,7.000"
"7,150.280,42.75,8.4868,8.48680,7.000"
"7,150.290,43.25,8.4970,8.49700,7.000"
"7,150.300,43.74,8.5070,8.50700,7.000"
"7,150.310,44.27,8.5170,8.51700,7.000"
"7,150.320,44.77,8.5268,8.52680,7.000"
"7,150.330,45.28,8.5371,8.53710,7.000"
"7,150.340,45.79,8.5469,8.54690,7.000"
"7,150.350,46.35,8.5570,8.55700,7.000"
"7,150.360,46.88,8.5668,8.56680,7.000"
"7,150.370,47.43,8.5770,8.57700,7.000"
"7,150.380,47.97,8.5871,8.58710,7.000"
"7,150.390,48.55,8.5970,8.59700,7.000"
"7,150.400,49.13,8.6070,8.60700,7.000"
"7,150.410,49.70,8.6169,8.61690,7.000"
"7,150.420,50.28,8.6271,8.62710,7.000"
"7,150.430,50.89,8.6370,8.63700,7.000"
"7,150.450,52.12,8.6567,8.65670,7.000"
"7,150.460,52.74,8.6633,8.66330,7.000"
"7,150.470,53.28,8.6678,8.66780,7.000"
"7,150.480,53.44,8.6694,8.66940,7.000"
"7,150.490,53.44,8.6688,8.66880,7.000"
"7,150.500,53.16,8.6656,8.66560,7.000"
"7,150.510,52.71,8.6600,8.66000,7.000"
"7,150.520,52.05,8.6519,8.65190,7.000"
"7,150.530,51.16,8.6413,8.64130,7.000"
"7,150.540,50.01,8.6318,8.63180,7.000"
"7,150.550,48.78,8.6217,8.62170,7.000"
"7,150.560,47.76,8.6117,8.61170,7.000"
"7,150.570,46.70,8.6017,8.60170,7.000"
"7,150.580,45.72,8.5918,8.59180,7.000"
"7,150.590,44.77,8.5818,8.58180,7.000"
"7,150.600,43.90,8.5717,8.57170,7.000"
"7,150.610,43.02,8.5617,8.56170,7.000"
"7,150.620,42.17,8.5517,8.55170,7.000"
"7,150.630,41.36,8.5419,8.54190,7.000"
"7,150.640,40.59,8.5317,8.53170,7.000"
"7,150.650,39.83,8.5217,8.52170,7.000"
"7,150.660,39.07,8.5118,8.51180,7.000"
"7,150.670,38.37,8.5018,8.50180,7.000"
"7,150.680,37.68,8.4918,8.49180,7.000"
"7,150.690,36.99,8.4816,8.48160,7.000"
"7,150.700,36.33,8.4718,8.47180,7.000"
"7,150.710,35.68,8.4617,8.46170,7.000"
"7,150.720,35.06,8.4518,8.45180,7.000"
"7,150.730,34.44,8.4416,8.44160,7.000"
"7,150.740,33.84,8.4319,8.43190,7.000"
"7,150.750,33.24,8.4217,8.42170,7.000"
"7,150.760,32.68,8.4117,8.41170,7.000"
"7,150.770,32.11,8.4016,8.40160,7.000"
"7,150.780,31.55,8.3918,8.39180,7.000"
"7,150.790,31.01,8.3818,8.38180,7.000"
"7,150.800,30.50,8.3718,8.37180,7.000"
"7,150.810,29.98,8.3616,8.36160,7.000"
"7,150.820,29.48,8.3517,8.35170,7.000"
"7,150.830,28.98,8.3418,8.34180,7.000"
"7,150.840,28.50,8.3317,8.33170,7.000"
"7,150.850,28.03,8.3216,8.32160,7.000"
"7,150.860,27.56,8.3118,8.31180,7.000"
"7,150.870,27.10,8.3018,8.30180,7.000"
"7,150.880,26.66,8.2917,8.29170,7.000"
"7,150.890,26.23,8.2817,8.28170,7.000"
"7,150.900,25.78,8.2717,8.27170,7.000"
"7,150.910,25.37,8.2618,8.26180,7.000"
"7,150.920,24.96,8.2516,8.25160,7.000"
"7,150.930,24.55,8.2417,8.24170,7.000"
"7,150.940,24.14,8.2317,8.23170,7.000"
"7,150.950,23.75,8.2218,8.22180,7.000"
"7,150.960,23.38,8.2116,8.21160,7.000"
"7,150.970,23.00,8.2016,8.20160,7.000"
"7,150.980,22.61,8.1917,8.19170,7.000"
"7,150.990,22.25,8.1817,8.18170,7.000"
"7,151.000,21.90,8.1716,8.17160,7.000"
"7,151.010,21.54,8.1616,8.16160,7.000"
"7,151.020,21.19,8.1516,8.15160,7.000"
"7,151.030,20.85,8.1418,8.14180,7.000"
"7,151.040,20.52,8.1316,8.13160,7.000"
"7,151.050,20.19,8.1216,8.12160,7.000"
"7,151.060,19.86,8.1117,8.11170,7.000"
"7,151.070,19.55,8.1017,8.10170,7.000"
"7,151.080,19.24,8.0916,8.09160,7.000"
"7,151.090,18.93,8.0816,8.08160,7.000"
"7,151.100,18.64,8.0717,8.07170,7.000"
"7,151.110,18.34,8.0618,8.06180,7.000"
"7,151.120,18.05,8.0516,8.05160,7.000"
"7,151.130,17.78,8.0417,8.04170,7.000"
"7,151.140,17.48,8.0316,8.03160,7.000"
"7,151.150,17.21,8.0218,8.02180,7.000"
"7,151.160,16.94,8.0116,8.01160,7.000"
"7,151.170,16.67,8.0016,8.00160,7.000"
"7,151.180,16.41,7.9916,7.99160,7.000"
"7,151.190,16.16,7.9818,7.98180,7.000"
"7,151.200,15.90,7.9716,7.97160,7.000"
"7,151.210,15.65,7.9616,7.96160,7.000"
"7,151.220,15.40,7.9517,7.95170,7.000"
"7,151.230,15.17,7.9417,7.94170,7.000"
"7,151.240,14.93,7.9316,7.93160,7.000"
"7,151.250,14.70,7.9215,7.92150,7.000"
"7,151.260,14.47,7.9116,7.91160,7.000"
"7,151.270,14.25,7.9016,7.90160,7.000"
"7,151.280,14.03,7.8916,7.89160,7.000"
"7,151.290,13.81,7.8815,7.88150,7.000"
"7,151.300,13.60,7.8717,7.87170,7.000"
"7,151.310,13.39,7.8617,7.86170,7.000"
"7,151.320,13.19,7.8515,7.85150,7.000"
"7,151.330,12.98,7.8416,7.84160,7.000"
"7,151.340,12.78,7.8316,7.83160,7.000"
"7,151.350,12.58,7.8217,7.82170,7.000"
"7,151.360,12.39,7.8117,7.81170,7.000"
"7,151.370,12.20,7.8015,7.80150,7.000"
"7,151.380,12.01,7.7917,7.79170,7.000"
"7,151.390,11.83,7.7817,7.78170,7.000"
"7,151.400,11.65,7.7716,7.77160,7.000"
"7,151.410,11.46,7.7616,7.76160,7.000"
"7,151.420,11.29,7.7517,7.75170,7.000"
"7,151.430,11.11,7.7417,7.74170,7.000"
"7,151.440,10.94,7.7316,7.73160,7.000"
"7,151.450,10.77,7.7215,7.72150,7.000"
"7,151.460,10.60,7.7117,7.71170,7.000"
"7,151.470,10.44,7.7017,7.70170,7.000"
"7,151.480,10.29,7.6916,7.69160,7.000"
"7,151.490,10.13,7.6816,7.68160,7.000"
"7,151.500,9.97,7.6717,7.67170,7.000"
"7,151.510,9.81,7.6617,7.66170,7.000"
"7,151.520,9.67,7.6515,7.65150,7.000"
"7,151.530,9.52,7.6415,7.64150,7.000"
"7,151.540,9.37,7.6316,7.63160,7.000"
"7,151.550,9.22,7.6216,7.62160,7.000"
"7,151.560,9.09,7.6116,7.61160,7.000"
"7,151.570,8.94,7.6013,7.60130,7.000"
"7,151.580,8.80,7.5915,7.59150,7.000"
"7,151.590,8.67,7.5815,7.58150,7.000"
"7,151.600,8.54,7.5713,7.57130,7.000"
"7,151.610,8.40,7.5613,7.56130,7.000"
"7,151.620,8.27,7.5514,7.55140,7.000"
"7,151.630,8.15,7.5415,7.54150,7.000"
"7,151.640,8.03,7.5314,7.53140,7.000"
"7,151.650,7.91,7.5213,7.52130,7.000"
"7,151.660,7.79,7.5115,7.51150,7.000"
"7,151.670,7.67,7.5016,7.50160,7.000"
"7,151.680,7.55,7.4915,7.49150,7.000"
"7,151.690,7.43,7.4814,7.48140,7.000"
"7,151.700,7.32,7.4717,7.47170,7.000"
"7,151.710,7.21,7.4618,7.46180,7.000"
"7,151.720,7.10,7.4516,7.45160,7.000"
"7,151.730,6.99,7.4416,7.44160,7.000"
"7,151.740,6.88,7.4319,7.43190,7.000"
"7,151.750,6.78,7.4218,7.42180,7.000"
"7,151.760,6.67,7.4117,7.41170,7.000"
"7,151.770,6.57,7.4018,7.40180,7.000"
"7,151.780,6.46,7.3918,7.39180,7.000"
"7,151.790,6.37,7.3819,7.38190,7.000"
"7,151.800,6.27,7.3718,7.37180,7.000"
"7,151.810,6.17,7.3617,7.36170,7.000"
"7,151.820,6.07,7.3519,7.35190,7.000"
"7,151.830,5.97,7.3418,7.34180,7.000"
"7,151.840,5.88,7.3318,7.33180,7.000"
"7,151.850,5.79,7.3218,7.32180,7.000"
"7,151.860,5.69,7.3117,7.31170,7.000"
"7,151.870,5.60,7.3019,7.30190,7.000"
"7,151.880,5.51,7.2917,7.29170,7.000"
"7,151.890,5.42,7.2816,7.28160,7.000"
"7,151.900,5.33,7.2717,7.27170,7.000"
"7,151.910,5.24,7.2617,7.26170,7.000"
"7,151.920,5.16,7.2516,7.25160,7.000"
"7,151.930,5.08,7.2415,7.24150,7.000"
"7,151.940,5.00,7.2317,7.23170,7.000"
"7,151.950,4.93,7.2217,7.22170,7.000"
"7,151.960,4.85,7.2116,7.21160,7.000"
"7,151.970,4.77,7.2015,7.20150,7.000"
"7,151.980,4.70,7.1917,7.19170,7.000"
"7,151.990,4.62,7.1816,7.18160,7.000"
"7,152.000,4.55,7.1716,7.17160,7.000"
"7,152.010,4.48,7.1616,7.16160,7.000"
"7,152.020,4.41,7.1516,7.15160,7.000"
"7,152.030,4.33,7.1417,7.14170,7.000"
"7,152.040,4.26,7.1315,7.13150,7.000"
"7,152.050,4.19,7.1215,7.12150,7.000"
"7,152.060,4.13,7.1116,7.11160,7.000"
"7,152.070,4.07,7.1017,7.10170,7.000"
"7,152.080,4.00,7.0915,7.09150,7.000"
"7,152.090,3.93,7.0816,7.08160,7.000"
"7,152.100,3.86,7.0717,7.07170,7.000"
"7,152.110,3.80,7.0617,7.06170,7.000"
"7,152.120,3.74,7.0515,7.05150,7.000"
"7,152.130,3.67,7.0415,7.04150,7.000"
"7,152.140,3.61,7.0317,7.03170,7.000"
"7,152.150,3.54,7.0217,7.02170,7.000"
"7,152.160,3.48,7.0116,7.01160,7.000"
"7,152.170,3.42,7.0015,7.00150,7.000"
"7,152.180,3.36,6.9916,6.99160,7.000"
"7,152.190,3.31,6.9817,6.98170,7.000"
"7,152.200,3.24,6.9715,6.97150,7.000"
"7,152.210,3.19,6.9615,6.96150,7.000"
"7,152.220,3.12,6.9516,6.95160,7.000"
"7,152.230,3.07,6.9417,6.94170,7.000"
"7,152.240,3.01,6.9315,6.93150,7.000"
"7,152.250,2.96,6.9214,6.92140,7.000"
"7,152.260,2.90,6.9115,6.91150,7.000"
"7,152.270,2.85,6.9016,6.90160,7.000"
"7,152.280,2.79,6.8914,6.89140,7.000"
"7,152.290,2.74,6.8815,6.88150,7.000"
"7,152.300,2.69,6.8715,6.87150,7.000"
"7,152.310,2.64,6.8616,6.86160,7.000"
"7,152.320,2.59,6.8514,6.85140,7.000"
"7,152.330,2.53,6.8414,6.84140,7.000"
"7,152.340,2.48,6.8314,6.83140,7.000"
"7,152.350,2.43,6.8216,6.82160,7.000"
"7,152.360,2.39,6.8114,6.81140,7.000"
"7,152.370,2.34,6.8013,6.80130,7.000"
"7,152.380,2.29,6.7915,6.79150,7.000"
"7,152.390,2.24,6.7815,6.78150,7.000"
"7,152.400,2.20,6.7715,6.77150,7.000"
"7,152.410,2.15,6.7613,6.76130,7.000"
"7,152.420,2.11,6.7516,6.75160,7.000"
"7,152.430,2.06,6.7415,6.74150,7.000"
"7,152.440,2.02,6.7315,6.73150,7.000"
"7,152.450,1.97,6.7213,6.72130,7.000"
"7,152.460,1.92,6.7116,6.71160,7.000"
"7,152.470,1.88,6.7016,6.70160,7.000"
"7,152.480,1.84,6.6916,6.69160,7.000"
"7,152.490,1.80,6.6813,6.68130,7.000"
"7,152.500,1.76,6.6716,6.67160,7.000"
"7,152.510,1.72,6.6616,6.66160,7.000"
"7,152.520,1.67,6.6515,6.65150,7.000"
"7,152.530,1.64,6.6414,6.64140,7.000"
"7,152.540,1.59,6.6315,6.63150,7.000"
"7,152.550,1.56,6.6215,6.62150,7.000"
"7,152.560,1.52,6.6116,6.61160,7.000"
"7,152.570,1.48,6.6013,6.60130,7.000"
"7,152.580,1.44,6.5916,6.59160,7.000"
"7,152.590,1.41,6.5816,6.58160,7.000"
"7,152.600,1.37,6.5715,6.57150,7.000"
"7,152.610,1.34,6.5614,6.56140,7.000"
"7,152.620,1.30,6.5516,6.55160,7.000"
"7,152.630,1.27,6.5417,6.54170,7.000"
"7,152.640,1.24,6.5315,6.53150,7.000"
"7,152.650,1.20,6.5214,6.52140,7.000"
"7,152.660,1.17,6.5116,6.51160,7.000"
"7,152.670,1.13,6.5016,6.50160,7.000"
"7,152.680,1.10,6.4915,6.49150,7.000"
"7,152.690,1.07,6.4814,6.48140,7.000"
"7,152.700,1.04,6.4716,6.47160,7.000"
"7,152.710,1.00,6.4617,6.46170,7.000"
"7,152.720,0.97,6.4515,6.45150,7.000"
"7,152.730,0.95,6.4414,6.44140,7.000"
"7,152.740,0.91,6.4315,6.43150,7.000"
"7,152.750,0.89,6.4217,6.42170,7.000"
"7,152.760,0.85,6.4115,6.41150,7.000"
"7,152.770,0.83,6.4014,6.40140,7.000"
"7,152.780,0.80,6.3916,6.39160,7.000"
"7,152.790,0.77,6.3816,6.38160,7.000"
"7,152.800,0.74,6.3715,6.37150,7.000"
"7,152.810,0.72,6.3615,6.36150,7.000"
"7,152.820,0.70,6.3515,6.35150,7.000"
"7,152.830,0.67,6.3416,6.34160,7.000"
"7,152.840,0.65,6.3315,6.33150,7.000"
"7,152.850,0.63,6.3213,6.32130,7.000"
"7,152.860,0.60,6.3115,6.31150,7.000"
"7,152.870,0.57,6.3015,6.30150,7.000"
"7,152.880,0.55,6.2915,6.29150,7.000"
"7,152.890,0.53,6.2813,6.28130,7.000"
"7,152.900,0.50,6.2715,6.27150,7.000"
"7,152.910,0.49,6.2614,6.26140,7.000"
"7,152.920,0.46,6.2515,6.25150,7.000"
"7,152.930,0.44,6.2412,6.24120,7.000"
"7,152.940,0.42,6.2315,6.23150,7.000"
"7,152.950,0.40,6.2214,6.22140,7.000"
"7,152.960,0.38,6.2114,6.21140,7.000"
"7,152.970,0.37,6.2013,6.20130,7.000"
"7,152.980,0.35,6.1914,6.19140,7.000"
"7,152.990,0.33,6.1815,6.18150,7.000"
"7,153.000,0.31,6.1714,6.17140,7.000"
"7,153.010,0.30,6.1613,6.16130,7.000"
"7,153.020,0.28,6.1515,6.15150,7.000"
"7,153.030,0.26,6.1414,6.14140,7.000"
"7,153.040,0.25,6.1315,6.13150,7.000"
"7,153.050,0.23,6.1213,6.12130,7.000"
"7,153.060,0.22,6.1115,6.11150,7.000"
"7,153.070,0.20,6.1015,6.10150,7.000"
"7,153.080,0.19,6.0915,6.09150,7.000"
"7,153.090,0.18,6.0813,6.08130,7.000"
"7,153.100,0.16,6.0715,6.07150,7.000"
"7,153.110,0.15,6.0615,6.06150,7.000"
"7,153.120,0.14,6.0515,6.05150,7.000"
"7,153.130,0.13,6.0412,6.04120,7.000"
"7,153.140,0.12,6.0315,6.03150,7.000"
"7,153.150,0.11,6.0215,6.02150,7.000"
"7,153.160,0.10,6.0115,6.01150,7.000"
"7,153.170,0.09,6.0013,6.00130,7.000"
"7,153.180,0.08,5.9914,5.99140,7.000"
"7,153.190,0.08,5.9814,5.98140,7.000"
"7,153.200,0.07,5.9715,5.97150,7.000"
"7,153.210,0.07,5.9613,5.96130,7.000"
"7,153.220,0.06,5.9515,5.95150,7.000"
"7,153.230,0.05,5.9415,5.94150,7.000"
"7,153.240,0.05,5.9315,5.93150,7.000"
"7,153.250,0.04,5.9213,5.92130,7.000"
"7,153.260,0.04,5.9115,5.91150,7.000"
"7,153.270,0.04,5.9015,5.90150,7.000"
"7,153.280,0.02,5.8915,5.89150,7.000"
"7,153.290,0.02,5.8813,5.88130,7.000"
"7,153.300,0.02,5.8715,5.87150,7.000"
"7,153.310,0.02,5.8615,5.86150,7.000"
"7,153.320,0.02,5.8514,5.85140,7.000"
"7,153.330,0.01,5.8413,5.84130,7.000"
"7,153.340,0.01,5.8314,5.83140,7.000"
"7,153.350,0.02,5.8216,5.82160,7.000"
"7,153.360,0.01,5.8114,5.81140,7.000"
"7,153.370,0.01,5.8014,5.80140,7.000"
"7,153.380,0.00,5.7915,5.79150,7.000"
"7,153.390,0.00,5.7816,5.78160,7.000"
"7,153.400,0.00,5.7714,5.77140,7.000"
"7,153.410,0.00,5.7614,5.76140,7.000"
"7,153.420,0.00,5.7516,5.75160,7.000"
"7,153.430,0.00,5.7415,5.74150,7.000"
"7,153.440,0.00,5.7315,5.73150,7.000"
"7,153.450,0.00,5.7214,5.72140,7.000"
"7,153.460,0.00,5.7116,5.71160,7.000"
"7,153.470,0.00,5.7016,5.70160,7.000"
"7,153.480,0.00,5.6915,5.69150,7.000"
"7,153.490,0.00,5.6814,5.68140,7.000"
"7,153.500,0.00,5.6715,5.67150,7.000"
"7,153.510,0.00,5.6615,5.66150,7.000"
"7,153.520,0.00,5.6515,5.65150,7.000"
"7,153.530,0.01,5.6413,5.64130,7.000"
"7,153.540,0.00,5.6315,5.63150,7.000"
"7,153.550,0.00,5.6215,5.62150,7.000"
"7,153.560,0.00,5.6114,5.61140,7.000"
"7,153.570,0.00,5.6013,5.60130,7.000"
"7,153.580,-0.01,5.5914,5.59140,7.000"
"7,153.590,0.00,5.5815,5.58150,7.000"
"7,153.600,0.00,5.5714,5.57140,7.000"
"7,153.610,0.00,5.5614,5.56140,7.000"
"7,153.620,0.00,5.5514,5.55140,7.000"
"7,153.630,0.00,5.5415,5.54150,7.000"
"7,153.640,0.00,5.5313,5.53130,7.000"
"7,153.650,0.00,5.5214,5.52140,7.000"
"7,153.660,0.00,5.5113,5.51130,7.000"
"7,153.670,0.00,5.5016,5.50160,7.000"
"7,153.680,0.00,5.4913,5.49130,7.000"
"7,153.690,0.00,5.4813,5.48130,7.000"
"7,153.700,0.00,5.4714,5.47140,7.000"
"7,153.710,0.00,5.4615,5.46150,7.000"
"7,153.720,0.00,5.4515,5.45150,7.000"
"7,153.730,0.00,5.4413,5.44130,7.000"
"7,153.740,0.00,5.4313,5.43130,7.000"
"7,153.750,0.00,5.4215,5.42150,7.000"
"7,153.760,0.00,5.4114,5.41140,7.000"
"7,153.770,0.00,5.4013,5.40130,7.000"
"7,153.780,0.00,5.3914,5.39140,7.000"
"7,153.790,0.00,5.3815,5.38150,7.000"
"7,153.800,0.00,5.3715,5.37150,7.000"
"7,153.810,0.00,5.3612,5.36120,7.000"
"7,153.820,0.00,5.3515,5.35150,7.000"
"7,153.830,0.00,5.3415,5.34150,7.000"
"7,153.840,0.00,5.3315,5.33150,7.000"
"7,153.850,0.00,5.3214,5.32140,7.000"
"7,153.860,0.00,5.3114,5.31140,7.000"
"7,153.870,0.00,5.3016,5.30160,7.000"
"7,153.880,0.00,5.2914,5.29140,7.000"
"7,153.890,0.00,5.2814,5.28140,7.000"
"7,153.900,0.00,5.2715,5.27150,7.000"
"7,153.910,0.00,5.2615,5.26150,7.000"
"7,153.920,0.00,5.2515,5.25150,7.000"
"7,153.930,0.00,5.2413,5.24130,7.000"
"7,153.940,0.00,5.2315,5.23150,7.000"
"7,153.950,0.00,5.2214,5.22140,7.000"
"7,153.960,0.00,5.2115,5.21150,7.000"
"7,153.970,0.00,5.2013,5.20130,7.000"
"7,153.980,0.00,5.1915,5.19150,7.000"
"7,153.990,0.00,5.1814,5.18140,7.000"
"7,154.000,0.00,5.1715,5.17150,7.000"
"7,154.010,0.00,5.1613,5.16130,7.000"
"7,154.020,0.00,5.1515,5.15150,7.000"
"7,154.030,0.00,5.1415,5.14150,7.000"
"7,154.040,0.00,5.1315,5.13150,7.000"
"7,154.050,0.00,5.1213,5.12130,7.000"
"7,154.060,0.00,5.1115,5.11150,7.000"
"7,154.070,0.00,5.1015,5.10150,7.000"
"7,154.080,0.00,5.0915,5.09150,7.000"
"7,154.090,0.00,5.0813,5.08130,7.000"
"7,154.100,0.00,5.0714,5.07140,7.000"
"7,154.110,0.00,5.0615,5.06150,7.000"
"7,154.120,0.00,5.0515,5.05150,7.000"
"7,154.130,0.00,5.0413,5.04130,7.000"
"7,154.140,0.00,5.0315,5.03150,7.000"
"7,154.150,0.00,5.0215,5.02150,7.000"
"7,154.160,0.00,5.0114,5.01140,7.000"
"7,154.170,0.00,5.0013,5.00130,7.000"
"7,154.180,0.00,4.9914,4.99140,7.000"
"7,154.190,0.00,4.9814,4.98140,7.000"
"7,154.200,0.00,4.9715,4.97150,7.000"
"7,154.210,0.00,4.9613,4.96130,7.000"
"7,154.220,0.00,4.9515,4.95150,7.000"
"7,154.230,0.01,4.9413,4.94130,7.000"
"7,154.240,0.00,4.9315,4.93150,7.000"
"7,154.250,0.00,4.9212,4.92120,7.000"
"7,154.260,0.00,4.9114,4.91140,7.000"
"7,154.270,0.00,4.9014,4.90140,7.000"
"7,154.280,0.00,4.8914,4.89140,7.000"
"7,154.290,0.00,4.8812,4.88120,7.000"
"7,154.300,0.00,4.8714,4.87140,7.000"
"7,154.310,0.00,4.8615,4.86150,7.000"
"7,154.320,0.00,4.8514,4.85140,7.000"
"7,154.330,0.00,4.8413,4.84130,7.000"
"7,154.340,0.00,4.8313,4.83130,7.000"
"7,154.350,0.00,4.8215,4.82150,7.000"
"7,154.360,0.00,4.8114,4.81140,7.000"
"7,154.370,0.00,4.8013,4.80130,7.000"
"7,154.380,0.00,4.7914,4.79140,7.000"
"7,154.390,0.00,4.7815,4.78150,7.000"
"7,154.400,0.00,4.7715,4.77150,7.000"
"7,154.410,0.00,4.7613,4.76130,7.000"
"7,154.420,0.00,4.7514,4.75140,7.000"
"7,154.430,0.00,4.7415,4.74150,7.000"
"7,154.440,0.00,4.7315,4.73150,7.000"
"7,154.450,0.00,4.7212,4.72120,7.000"
"7,154.460,0.00,4.7114,4.71140,7.000"
"7,154.470,0.00,4.7014,4.70140,7.000"
"7,154.480,0.00,4.6915,4.69150,7.000"
"7,154.490,0.00,4.6812,4.68120,7.000"
"7,154.500,0.00,4.6714,4.67140,7.000"
"7,154.510,0.00,4.6614,4.66140,7.000"
"7,154.520,0.00,4.6514,4.65140,7.000"
"7,154.530,0.00,4.6413,4.64130,7.000"
"7,154.540,0.00,4.6314,4.63140,7.000"
"7,154.550,0.00,4.6213,4.62130,7.000"
"7,154.560,0.00,4.6115,4.61150,7.000"
"7,154.570,0.00,4.6012,4.60120,7.000"
"7,154.580,0.00,4.5914,4.59140,7.000"
"7,154.590,0.00,4.5813,4.58130,7.000"
"7,154.600,0.00,4.5714,4.57140,7.000"
"7,154.610,0.00,4.5612,4.56120,7.000"
"7,154.620,0.00,4.5514,4.55140,7.000"
"7,154.630,0.00,4.5414,4.54140,7.000"
