""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","19"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,2.980,0.02,2.7567,2.75670,1.000
1,2.990,0.02,2.7668,2.76680,1.000
1,3.000,0.02,2.7768,2.77680,1.000
1,3.010,0.00,2.7870,2.78700,1.000
1,3.020,0.01,2.7967,2.79670,1.000
1,3.030,0.01,2.8069,2.80690,1.000
1,3.040,0.03,2.8168,2.81680,1.000
1,3.050,0.03,2.8270,2.82700,1.000
1,3.060,0.01,2.8367,2.83670,1.000
1,3.070,0.01,2.8469,2.84690,1.000
1,3.080,0.01,2.8569,2.85690,1.000
1,3.090,0.02,2.8670,2.86700,1.000
1,3.100,0.01,2.8767,2.87670,1.000
1,3.110,0.03,2.8868,2.88680,1.000
1,3.120,0.01,2.8968,2.89680,1.000
1,3.130,0.02,2.9070,2.90700,1.000
1,3.140,0.02,2.9167,2.91670,1.000
1,3.150,0.02,2.9269,2.92690,1.000
1,3.160,0.03,2.9368,2.93680,1.000
1,3.170,0.03,2.9470,2.94700,1.000
1,3.180,0.02,2.9567,2.95670,1.000
1,3.190,0.02,2.9668,2.96680,1.000
1,3.200,0.02,2.9769,2.97690,1.000
1,3.210,0.04,2.9870,2.98700,1.000
1,3.220,0.04,2.9968,2.99680,1.000
1,3.230,0.03,3.0068,3.00680,1.000
1,3.240,0.04,3.0170,3.01700,1.000
1,3.250,0.03,3.0269,3.02690,1.000
1,3.260,0.03,3.0369,3.03690,1.000
1,3.270,0.03,3.0467,3.04670,1.000
1,3.280,0.03,3.0570,3.05700,1.000
1,3.290,0.03,3.0669,3.06690,1.000
1,3.300,0.04,3.0768,3.07680,1.000
1,3.310,0.03,3.0867,3.08670,1.000
1,3.320,0.03,3.0970,3.09700,1.000
1,3.330,0.03,3.1069,3.10690,1.000
1,3.340,0.03,3.1168,3.11680,1.000
1,3.350,0.02,3.1267,3.12670,1.000
1,3.360,0.05,3.1369,3.13690,1.000
1,3.370,0.03,3.1469,3.14690,1.000
1,3.380,0.04,3.1567,3.15670,1.000
1,3.390,0.04,3.1668,3.16680,1.000
1,3.400,0.04,3.1768,3.17680,1.000
1,3.410,0.04,3.1869,3.18690,1.000
1,3.420,0.04,3.1968,3.19680,1.000
1,3.430,0.03,3.2068,3.20680,1.000
1,3.440,0.04,3.2168,3.21680,1.000
1,3.450,0.03,3.2269,3.22690,1.000
1,3.460,0.03,3.2367,3.23670,1.000
1,3.470,0.05,3.2469,3.24690,1.000
1,3.480,0.04,3.2568,3.25680,1.000
1,3.490,0.02,3.2670,3.26700,1.000
1,3.500,0.03,3.2768,3.27680,1.000
1,3.510,0.05,3.2869,3.28690,1.000
1,3.520,0.04,3.2970,3.29700,1.000
1,3.530,0.04,3.3070,3.30700,1.000
1,3.540,0.04,3.3170,3.31700,1.000
1,3.550,0.04,3.3268,3.32680,1.000
1,3.560,0.04,3.3371,3.33710,1.000
1,3.570,0.05,3.3470,3.34700,1.000
1,3.580,0.04,3.3568,3.35680,1.000
1,3.590,0.05,3.3669,3.36690,1.000
1,3.600,0.06,3.3769,3.37690,1.000
