""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,1.860,0.01,1.6868,1.68680,1.000
1,1.870,0.01,1.6967,1.69670,1.000
1,1.880,0.01,1.7068,1.70680,1.000
1,1.890,0.01,1.7168,1.71680,1.000
1,1.900,0.01,1.7269,1.72690,1.000
1,1.910,0.00,1.7367,1.73670,1.000
1,1.920,0.01,1.7468,1.74680,1.000
1,1.930,0.01,1.7567,1.75670,1.000
1,1.940,0.01,1.7669,1.76690,1.000
1,1.950,0.01,1.7767,1.77670,1.000
1,1.960,0.01,1.7867,1.78670,1.000
1,1.970,0.01,1.7968,1.79680,1.000
1,1.980,0.00,1.8068,1.80680,1.000
1,1.990,0.00,1.8167,1.81670,1.000
1,2.000,0.01,1.8267,1.82670,1.000
1,2.010,0.01,1.8367,1.83670,1.000
1,2.020,0.00,1.8469,1.84690,1.000
1,2.030,0.01,1.8566,1.85660,1.000
1,2.040,0.01,1.8667,1.86670,1.000
1,2.050,0.00,1.8767,1.87670,1.000
1,2.060,0.01,1.8868,1.88680,1.000
1,2.070,0.00,1.8967,1.89670,1.000
1,2.080,0.01,1.9067,1.90670,1.000
1,2.090,0.01,1.9168,1.91680,1.000
1,2.100,0.00,1.9268,1.92680,1.000
1,2.110,0.01,1.9367,1.93670,1.000
1,2.120,0.01,1.9467,1.94670,1.000
1,2.130,0.01,1.9567,1.95670,1.000
1,2.140,0.00,1.9668,1.96680,1.000
1,2.150,0.01,1.9766,1.97660,1.000
1,2.160,0.00,1.9866,1.98660,1.000
1,2.170,0.01,1.9967,1.99670,1.000
1,2.180,0.01,2.0068,2.00680,1.000
1,2.190,0.01,2.0166,2.01660,1.000
1,2.200,0.00,2.0266,2.02660,1.000
1,2.210,0.01,2.0367,2.03670,1.000
1,2.220,0.01,2.0468,2.04680,1.000
1,2.230,0.01,2.0566,2.05660,1.000
1,2.240,0.01,2.0667,2.06670,1.000
1,2.250,0.01,2.0767,2.07670,1.000
1,2.260,0.01,2.0868,2.08680,1.000
1,2.270,0.01,2.0966,2.09660,1.000
1,2.280,0.01,2.1067,2.10670,1.000
1,2.290,0.00,2.1166,2.11660,1.000
1,2.300,0.01,2.1269,2.12690,1.000
1,2.310,0.00,2.1366,2.13660,1.000
1,2.320,0.00,2.1468,2.14680,1.000
1,2.330,0.01,2.1567,2.15670,1.000
1,2.340,0.01,2.1669,2.16690,1.000
1,2.350,0.01,2.1767,2.17670,1.000
1,2.360,0.00,2.1868,2.18680,1.000
1,2.370,0.01,2.1967,2.19670,1.000
1,2.380,0.00,2.2069,2.20690,1.000
1,2.390,0.01,2.2167,2.21670,1.000
1,2.400,0.01,2.2267,2.22670,1.000
1,2.410,0.01,2.2368,2.23680,1.000
1,2.420,0.01,2.2469,2.24690,1.000
1,2.430,0.01,2.2567,2.25670,1.000
1,2.440,0.01,2.2668,2.26680,1.000
1,2.450,0.00,2.2767,2.27670,1.000
1,2.460,0.00,2.2869,2.28690,1.000
1,2.470,0.00,2.2968,2.29680,1.000
1,2.480,0.00,2.3067,2.30670,1.000
1,2.490,0.01,2.3168,2.31680,1.000
1,2.500,0.01,2.3269,2.32690,1.000
1,2.510,0.01,2.3368,2.33680,1.000
1,2.520,0.00,2.3468,2.34680,1.000
1,2.530,0.01,2.3568,2.35680,1.000
1,2.540,0.01,2.3670,2.36700,1.000
1,2.550,0.01,2.3768,2.37680,1.000
1,2.560,0.01,2.3868,2.38680,1.000
1,2.570,0.01,2.3968,2.39680,1.000
1,2.580,0.00,2.4069,2.40690,1.000
1,2.590,0.00,2.4168,2.41680,1.000
1,2.600,0.01,2.4268,2.42680,1.000
1,2.610,0.01,2.4368,2.43680,1.000
1,2.620,0.01,2.4469,2.44690,1.000
1,2.630,0.00,2.4568,2.45680,1.000
1,2.640,0.01,2.4668,2.46680,1.000
1,2.650,0.01,2.4767,2.47670,1.000
1,2.660,0.00,2.4870,2.48700,1.000
1,2.670,0.01,2.4968,2.49680,1.000
1,2.680,0.00,2.5068,2.50680,1.000
1,2.690,0.01,2.5168,2.51680,1.000
1,2.700,0.00,2.5269,2.52690,1.000
1,2.710,0.00,2.5367,2.53670,1.000
1,2.720,0.01,2.5468,2.54680,1.000
1,2.730,0.01,2.5568,2.55680,1.000
1,2.740,0.00,2.5669,2.56690,1.000
1,2.750,0.01,2.5767,2.57670,1.000
1,2.760,0.00,2.5868,2.58680,1.000
1,2.770,0.01,2.5967,2.59670,1.000
1,2.780,0.01,2.6069,2.60690,1.000
1,2.790,0.01,2.6167,2.61670,1.000
1,2.800,0.01,2.6268,2.62680,1.000
1,2.810,0.01,2.6367,2.63670,1.000
1,2.820,0.01,2.6468,2.64680,1.000
1,2.830,0.01,2.6567,2.65670,1.000
1,2.840,0.01,2.6666,2.66660,1.000
1,2.850,0.01,2.6768,2.67680,1.000
1,2.860,0.01,2.6868,2.68680,1.000
1,2.870,0.01,2.6969,2.69690,1.000
1,2.880,0.01,2.7066,2.70660,1.000
1,2.890,0.01,2.7168,2.71680,1.000
1,2.900,0.01,2.7269,2.72690,1.000
1,2.910,0.01,2.7367,2.73670,1.000
1,2.920,0.00,2.7468,2.74680,1.000
1,2.930,0.01,2.7567,2.75670,1.000
1,2.940,0.01,2.7669,2.76690,1.000
1,2.950,0.01,2.7767,2.77670,1.000
1,2.960,0.01,2.7867,2.78670,1.000
1,2.970,0.00,2.7968,2.79680,1.000
1,2.980,0.01,2.8069,2.80690,1.000
1,2.990,0.01,2.8168,2.81680,1.000
1,3.000,0.01,2.8267,2.82670,1.000
1,3.010,0.01,2.8368,2.83680,1.000
1,3.020,0.00,2.8469,2.84690,1.000
1,3.030,0.01,2.8568,2.85680,1.000
1,3.040,0.01,2.8667,2.86670,1.000
1,3.050,0.01,2.8769,2.87690,1.000
1,3.060,0.01,2.8869,2.88690,1.000
1,3.070,0.01,2.8969,2.89690,1.000
1,3.080,0.00,2.9067,2.90670,1.000
1,3.090,0.01,2.9168,2.91680,1.000
1,3.100,0.01,2.9270,2.92700,1.000
1,3.110,0.01,2.9368,2.93680,1.000
1,3.120,0.01,2.9467,2.94670,1.000
1,3.130,0.01,2.9567,2.95670,1.000
1,3.140,0.01,2.9670,2.96700,1.000
1,3.150,0.00,2.9768,2.97680,1.000
1,3.160,0.01,2.9868,2.98680,1.000
1,3.170,0.01,2.9968,2.99680,1.000
1,3.180,0.01,3.0068,3.00680,1.000
