""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","3"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,16.600,0.00,-0.0003,-0.00030,1.000
1,16.650,-0.01,-0.0003,-0.00030,1.000
1,16.700,0.00,-0.0003,-0.00030,1.000
1,16.750,0.00,-0.0003,-0.00030,1.000
1,16.800,0.00,-0.0003,-0.00030,1.000
1,16.850,0.00,-0.0003,-0.00030,1.000
1,16.900,0.00,-0.0003,-0.00030,1.000
1,16.950,0.00,-0.0003,-0.00030,1.000
1,17.000,0.00,-0.0003,-0.00030,1.000
1,17.050,0.00,-0.0003,-0.00030,1.000
1,17.100,0.00,-0.0003,-0.00030,1.000
1,17.150,0.00,-0.0003,-0.00030,1.000
1,17.200,0.00,-0.0003,-0.00030,1.000
1,17.250,0.00,-0.0003,-0.00030,1.000
1,17.300,0.00,-0.0003,-0.00030,1.000
1,17.350,-0.01,-0.0003,-0.00030,1.000
1,17.450,0.00,-0.0002,-0.00020,1.000
1,17.500,-0.01,-0.0002,-0.00020,1.000
1,17.550,0.00,-0.0002,-0.00020,1.000
1,17.600,0.00,-0.0002,-0.00020,1.000
1,17.650,0.00,-0.0002,-0.00020,1.000
1,17.700,0.00,-0.0002,-0.00020,1.000
1,17.750,0.00,-0.0002,-0.00020,1.000
1,17.800,0.00,-0.0002,-0.00020,1.000
1,17.850,-0.01,-0.0002,-0.00020,1.000
1,17.900,0.00,-0.0002,-0.00020,1.000
1,17.950,0.00,-0.0002,-0.00020,1.000
1,18.000,0.00,-0.0002,-0.00020,1.000
1,18.050,0.00,-0.0002,-0.00020,1.000
1,18.100,-0.01,-0.0002,-0.00020,1.000
1,18.150,0.00,-0.0002,-0.00020,1.000
1,18.200,0.00,-0.0002,-0.00020,1.000
1,18.250,-0.01,-0.0002,-0.00020,1.000
1,18.300,0.00,-0.0002,-0.00020,1.000
1,18.350,0.00,-0.0002,-0.00020,1.000
2,18.600,0.00,0.0245,0.02460,2.000
2,18.650,-0.01,0.0745,0.07460,2.000
2,18.700,0.00,0.1245,0.12460,2.000
2,18.750,0.00,0.1746,0.17470,2.000
2,18.800,-0.01,0.2247,0.22480,2.000
2,18.850,-0.01,0.2745,0.27460,2.000
2,18.900,-0.01,0.3246,0.32470,2.000
2,18.950,-0.01,0.3747,0.37480,2.000
2,19.000,0.00,0.4247,0.42480,2.000
2,19.050,-0.01,0.4745,0.47460,2.000
2,19.100,0.00,0.5245,0.52460,2.000
2,19.150,0.00,0.5748,0.57490,2.000
2,19.200,-0.01,0.6249,0.62500,2.000
2,19.250,0.00,0.6747,0.67480,2.000
2,19.300,0.00,0.7246,0.72470,2.000
2,19.350,0.00,0.7746,0.77470,2.000
2,19.400,0.00,0.8246,0.82470,2.000
2,19.450,-0.01,0.8746,0.87470,2.000
2,19.500,-0.01,0.9246,0.92470,2.000
2,19.550,0.00,0.9748,0.97490,2.000
2,19.600,-0.01,1.0247,1.02480,2.000
2,19.650,0.00,1.0746,1.07470,2.000
2,19.700,-0.01,1.1246,1.12470,2.000
2,19.750,0.00,1.1748,1.17490,2.000
2,19.800,-0.01,1.2249,1.22500,2.000
2,19.850,-0.01,1.2747,1.27480,2.000
2,19.900,0.00,1.3247,1.32480,2.000
2,19.950,-0.01,1.3747,1.37480,2.000
2,20.000,-0.01,1.4247,1.42480,2.000
2,20.050,0.00,1.4745,1.47460,2.000
2,20.100,0.00,1.5246,1.52470,2.000
2,20.150,0.00,1.5748,1.57490,2.000
2,20.200,0.00,1.6247,1.62480,2.000
2,20.250,0.00,1.6746,1.67470,2.000
2,20.300,0.00,1.7246,1.72470,2.000
2,20.350,-0.01,1.7748,1.77490,2.000
2,20.400,0.00,1.8247,1.82480,2.000
2,20.450,0.00,1.8746,1.87470,2.000
2,20.500,0.00,1.9246,1.92470,2.000
2,20.550,0.00,1.9748,1.97490,2.000
2,20.600,0.00,2.0249,2.02500,2.000
2,20.650,0.00,2.0749,2.07500,2.000
