""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","10"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,3.720,-0.01,3.4966,3.49660,1.000
1,3.730,-0.01,3.5067,3.50670,1.000
1,3.740,-0.01,3.5167,3.51670,1.000
1,3.750,-0.01,3.5269,3.52690,1.000
1,3.760,-0.01,3.5366,3.53660,1.000
1,3.770,-0.01,3.5468,3.54680,1.000
1,3.780,-0.01,3.5567,3.55670,1.000
1,3.790,-0.01,3.5669,3.56690,1.000
1,3.800,-0.01,3.5766,3.57660,1.000
1,3.810,-0.01,3.5868,3.58680,1.000
1,3.820,-0.01,3.5968,3.59680,1.000
1,3.830,-0.01,3.6068,3.60680,1.000
1,3.840,-0.01,3.6167,3.61670,1.000
1,3.850,-0.01,3.6267,3.62670,1.000
1,3.860,-0.01,3.6368,3.63680,1.000
1,3.870,-0.01,3.6468,3.64680,1.000
1,3.880,-0.01,3.6566,3.65660,1.000
1,3.890,-0.01,3.6668,3.66680,1.000
1,3.900,-0.01,3.6768,3.67680,1.000
1,3.910,-0.01,3.6868,3.68680,1.000
1,3.920,-0.01,3.6967,3.69670,1.000
1,3.930,-0.01,3.7066,3.70660,1.000
1,3.940,-0.01,3.7168,3.71680,1.000
1,3.950,-0.01,3.7267,3.72670,1.000
1,3.960,-0.01,3.7367,3.73670,1.000
1,3.970,-0.01,3.7467,3.74670,1.000
1,3.980,-0.01,3.7567,3.75670,1.000
1,3.990,-0.01,3.7668,3.76680,1.000
1,4.000,-0.01,3.7766,3.77660,1.000
1,4.010,-0.01,3.7868,3.78680,1.000
1,4.020,-0.01,3.7967,3.79670,1.000
1,4.030,-0.01,3.8069,3.80690,1.000
1,4.040,-0.01,3.8166,3.81660,1.000
1,4.050,-0.01,3.8267,3.82670,1.000
1,4.060,-0.01,3.8367,3.83670,1.000
1,4.070,-0.01,3.8468,3.84680,1.000
1,4.080,-0.01,3.8566,3.85660,1.000
1,4.090,-0.01,3.8667,3.86670,1.000
1,4.100,-0.01,3.8768,3.87680,1.000
1,4.110,-0.01,3.8867,3.88670,1.000
1,4.120,-0.01,3.8966,3.89660,1.000
1,4.130,-0.01,3.9067,3.90670,1.000
1,4.140,-0.01,3.9168,3.91680,1.000
1,4.150,-0.01,3.9268,3.92680,1.000
1,4.160,-0.01,3.9367,3.93670,1.000
1,4.170,-0.01,3.9467,3.94670,1.000
1,4.180,-0.01,3.9569,3.95690,1.000
1,4.190,-0.01,3.9668,3.96680,1.000
1,4.200,-0.01,3.9767,3.97670,1.000
1,4.210,-0.01,3.9868,3.98680,1.000
1,4.220,-0.01,3.9968,3.99680,1.000
1,4.230,-0.01,4.0069,4.00690,1.000
1,4.240,-0.01,4.0167,4.01670,1.000
1,4.250,-0.01,4.0268,4.02680,1.000
1,4.260,-0.01,4.0369,4.03690,1.000
1,4.270,-0.01,4.0468,4.04680,1.000
1,4.280,-0.01,4.0567,4.05670,1.000
1,4.290,-0.01,4.0668,4.06680,1.000
1,4.300,-0.01,4.0769,4.07690,1.000
1,4.310,-0.01,4.0868,4.08680,1.000
1,4.320,-0.01,4.0968,4.09680,1.000
1,4.330,-0.01,4.1067,4.10670,1.000
1,4.340,-0.01,4.1168,4.11680,1.000
1,4.350,-0.01,4.1268,4.12680,1.000
1,4.360,-0.01,4.1367,4.13670,1.000
1,4.370,-0.01,4.1467,4.14670,1.000
1,4.380,-0.01,4.1567,4.15670,1.000
1,4.390,-0.01,4.1668,4.16680,1.000
1,4.400,-0.01,4.1767,4.17670,1.000
1,4.410,-0.01,4.1867,4.18670,1.000
1,4.420,-0.01,4.1968,4.19680,1.000
1,4.430,-0.01,4.2069,4.20690,1.000
1,4.440,-0.01,4.2167,4.21670,1.000
1,4.450,-0.02,4.2267,4.22670,1.000
1,4.460,-0.01,4.2367,4.23670,1.000
1,4.470,-0.01,4.2469,4.24690,1.000
1,4.480,-0.01,4.2566,4.25660,1.000
1,4.490,-0.02,4.2668,4.26680,1.000
1,4.500,-0.01,4.2767,4.27670,1.000
1,4.510,-0.01,4.2869,4.28690,1.000
1,4.520,-0.01,4.2966,4.29660,1.000
1,4.530,-0.01,4.3068,4.30680,1.000
