Loop Time (ms)	IR (16 bit)	Force (N)
64	11038	1544.82
64	11035	1544.82
64	11036	1544.82
64	11041	1544.82
64	11036	1544.82
81	11041	1544.82
63	11034	1544.82
64	11037	1544.95
64	11038	1544.82
64	11035	1544.82
64	11038	1544.69
64	11034	1544.82
64	11040	1544.82
64	11040	1544.82
64	11038	1544.95
64	11040	1544.82
63	11039	1544.82
81	11036	1544.82
64	11037	1544.69
64	11037	1544.82
63	11040	1544.95
64	11036	1544.82
64	11040	1544.82
64	11034	1544.82
64	11042	1544.82
64	11035	1544.69
64	11037	1544.82
64	11035	1544.69
64	11043	1544.82
81	11038	1544.95
64	11039	1544.82
63	11038	1544.82
64	11037	1544.82
64	11038	1544.82
64	11035	1544.95
64	11036	1544.82
64	11037	1544.82
64	11037	1544.82
64	11040	1544.82
64	11047	1544.82
64	11049	1544.82
80	11062	1544.69
64	11064	1544.82
64	11069	1544.82
64	11083	1544.69
64	11087	1544.82
64	11090	1544.82
64	11102	1544.82
63	11116	1544.69
65	11120	1544.69
63	11125	1544.82
65	11135	1544.82
64	11142	1544.82
80	11153	1544.82
63	11157	1544.95
64	11170	1544.82
64	11178	1544.82
64	11193	1544.82
65	11195	1544.82
63	11210	1544.82
65	11218	1544.82
63	11227	1544.82
64	11238	1544.95
64	11250	1544.82
64	11260	1544.69
81	11271	1544.69
63	11284	1544.82
64	11298	1544.82
64	11315	1544.82
65	11319	1544.82
63	11337	1544.69
64	11353	1544.82
64	11361	1544.82
64	11375	1544.82
64	11392	1544.69
63	11407	1544.82
65	11426	1544.69
79	11446	1544.69
64	11463	1544.95
64	11477	1544.82
64	11496	1544.82
64	11516	1544.69
64	11529	1544.82
65	11548	1544.95
63	11574	1544.82
64	11599	1544.69
65	11621	1544.82
64	11639	1544.82
63	11666	1544.82
81	11689	1544.82
63	11714	1544.82
64	11735	1544.82
64	11764	1544.82
64	11791	1544.82
64	11819	1544.69
64	11848	1544.69
64	11883	1544.69
64	11915	1544.82
64	11940	1544.95
64	11977	1544.69
64	12007	1544.82
80	12045	1544.82
63	12078	1544.82
65	12116	1544.82
64	12156	1544.69
63	12196	1544.82
65	12235	1544.69
64	12275	1544.82
64	12319	1544.69
64	12365	1544.82
64	12414	1544.82
64	12463	1544.82
63	12517	1544.95
80	12567	1544.82
64	12613	1544.69
65	12678	1544.95
64	12736	1544.82
63	12796	1544.69
64	12856	1544.82
65	12921	1544.69
63	12988	1544.95
65	13057	1544.95
64	13127	1545.08
64	13208	1545.33
64	13285	1545.72
63	13365	1546.1
80	13458	1546.35
64	13557	1546.99
65	13673	1547.5
63	13793	1548.14
64	13950	1548.91
64	14103	1549.81
64	14231	1550.7
64	14314	1551.72
64	14347	1552.87
64	14354	1554.02
64	14340	1555.3
64	14348	1556.71
79	14338	1557.09
65	14324	1555.56
64	14340	1554.28
64	14352	1553
64	14326	1551.98
64	14271	1550.96
64	14152	1550.06
63	13980	1549.17
64	13797	1548.4
65	13685	1547.89
63	13574	1547.25
65	13485	1546.87
79	13394	1546.35
64	13317	1545.97
65	13239	1545.72
63	13165	1545.46
64	13091	1545.2
64	13018	1545.2
64	12952	1545.08
64	12883	1544.95
64	12820	1544.95
64	12758	1545.08
63	12699	1545.08
65	12639	1545.08
80	12584	1544.82
63	12535	1544.95
65	12478	1544.95
64	12428	1544.95
63	12387	1545.08
64	12334	1544.95
65	12294	1544.82
64	12253	1544.95
64	12211	1544.82
64	12170	1544.95
64	12129	1544.95
63	12094	1544.95
81	12051	1544.82
63	12024	1544.82
64	11983	1544.82
64	11952	1544.82
64	11920	1544.82
65	11894	1544.95
64	11857	1544.82
63	11827	1544.82
65	11800	1544.82
63	11767	1544.82
64	11744	1544.69
64	11720	1544.95
80	11691	1544.82
64	11668	1544.95
64	11649	1544.82
64	11625	1544.82
64	11603	1544.82
64	11580	1544.82
64	11558	1544.82
64	11535	1544.82
64	11518	1544.82
64	11497	1544.82
64	11480	1544.69
64	11462	1544.82
79	11444	1544.82
64	11433	1544.82
64	11412	1544.82
64	11394	1544.82
64	11383	1544.82
65	11366	1544.82
63	11352	1544.82
64	11341	1544.82
64	11323	1544.69
65	11309	1544.82
63	11299	1544.82
64	11287	1544.95
80	11275	1544.82
65	11258	1544.82
63	11258	1544.82
65	11245	1544.82
63	11228	1544.82
64	11223	1544.95
64	11205	1544.82
64	11202	1544.82
64	11188	1544.82
64	11172	1544.82
64	11174	1544.69
64	11167	1544.82
80	11148	1544.69
63	11151	1544.69
65	11138	1544.82
63	11127	1544.82
64	11115	1544.69
64	11112	1544.82
65	11106	1544.82
63	11092	1544.82
64	11086	1544.82
65	11072	1544.82
64	11074	1544.82
63	11071	1544.69
80	11064	1544.69
65	11047	1544.69
63	11052	1544.82
65	11039	1544.82
64	11039	1544.82
63	11032	1544.69
65	11036	1544.82
63	11034	1544.69
65	11034	1544.69
63	11035	1544.69
64	11041	1544.69
64	11038	1544.82
80	11038	1544.82
64	11040	1544.69
64	11035	1544.82
64	11030	1544.82
63	11035	1544.82
65	11039	1544.82
64	11038	1544.82
64	11041	1544.82
64	11038	1544.69
64	11035	1544.69
64	11036	1544.69
64	11033	1544.69
79	11041	1544.95
65	11035	1544.82
64	11033	1544.95
64	11038	1544.69
63	11036	1544.69
65	11035	1544.82
64	11034	1544.69
64	11041	1544.69
63	11037	1544.82
64	11037	1544.69
64	11035	1544.82
64	11038	1544.82
80	11040	1544.69
64	11035	1544.82
64	11034	1544.82
64	11040	1544.69
64	11033	1544.82
64	11037	1544.69
64	11031	1544.69
64	11028	1544.82
64	11041	1544.82
64	11037	1544.82
64	11034	1544.69
63	11039	1544.82
81	11039	1544.69
64	11040	1544.82
64	11036	1544.69
63	11038	1544.69
64	11035	1544.69
65	11035	1544.69
64	11035	1544.69
64	11037	1544.82
63	11036	1544.69
65	11033	1544.95
63	11039	1544.69
64	11035	1544.82
80	11035	1544.82
65	11038	1544.69
63	11037	1544.69
64	11034	1544.69
65	11037	1544.82
64	11033	1544.69
63	11036	1544.82
64	11037	1544.69
64	11034	1544.69
64	11036	1544.82
64	11029	1544.82
64	11029	1544.82
64	11038	1544.82
80	11038	1544.69
64	11039	1544.69
65	11038	1544.82
63	11034	1544.57
64	11035	1544.69
64	11038	1544.82
63	11029	1544.69
65	11037	1544.82
64	11038	1544.69
63	11039	1544.82
65	11036	1544.69
63	11041	1544.69
81	11037	1544.82
63	11038	1544.69
64	11034	1544.82
65	11039	1544.82
63	11035	1544.69
64	11037	1544.69
64	11037	1544.69
64	11033	1544.69
64	11036	1544.69
64	11031	1544.69
64	11040	1544.69
64	11037	1544.69
81	11036	1544.82
63	11034	1544.82
64	11037	1544.82
64	11038	1544.69
65	11038	1544.69
63	11032	1544.82
65	11034	1544.69
63	11032	1544.69
64	11035	1544.69
64	11038	1544.82
64	11031	1544.69
63	11032	1544.82
80	11031	1544.69
65	11036	1544.82
64	11037	1544.82
64	11034	1544.69
64	11034	1544.69
63	11037	1544.69
65	11033	1544.69
64	11033	1544.82
63	11042	1544.69
65	11038	1544.69
63	11037	1544.82
65	11030	1544.82
80	11034	1544.69
63	11033	1544.69
65	11030	1544.57
63	11038	1544.95
64	11031	1544.82
65	11035	1544.82
64	11033	1544.82
63	11031	1544.82
64	11038	1544.69
64	11032	1544.69
64	11032	1544.82
64	11040	1544.82
80	11035	1544.69
64	11040	1544.82
64	11036	1544.69
64	11036	1544.82
64	11032	1544.69
64	11037	1544.69
64	11041	1544.69
64	11039	1544.69
63	11032	1544.69
66	11034	1544.69
62	11035	1544.69
65	11036	1544.82
80	11039	1544.95
64	11039	1544.82
64	11037	1544.69
64	11034	1544.69
64	11033	1544.69
63	11032	1544.69
65	11036	1544.95
63	11038	1544.82
64	11031	1544.82
65	11036	1544.69
64	11043	1544.69
63	11041	1544.69
80	11037	1544.57
64	11037	1544.82
65	11038	1544.69
63	11035	1544.82
64	11035	1544.69
64	11036	1544.82
64	11038	1544.69
64	11034	1544.69
64	11031	1544.82
64	11037	1544.82
64	11036	1544.69
64	11032	1544.82
80	11036	1544.69
64	11032	1544.69
63	11035	1544.69
64	11033	1544.69
65	11031	1544.69
64	11035	1544.69
63	11031	1544.57
64	11034	1544.69
65	11029	1544.82
64	11035	1544.69
64	11033	1544.69
63	11036	1544.69
81	11037	1544.69
63	11034	1544.69
65	11038	1544.82
63	11034	1544.82
64	11037	1544.69
64	11031	1544.69
64	11035	1544.69
64	11037	1544.69
65	11031	1544.82
63	11038	1544.69
64	11037	1544.69
64	11035	1544.82
80	11031	1544.69
64	11032	1544.82
64	11038	1544.69
64	11037	1544.82
64	11039	1544.69
64	11043	1544.69
65	11033	1544.69
63	11035	1544.82
64	11037	1544.69
64	11031	1544.69
63	11035	1544.69
64	11032	1544.82
81	11031	1544.69
64	11030	1544.82
63	11032	1544.69
65	11038	1544.69
63	11037	1544.69
65	11033	1544.69
63	11038	1544.69
64	11036	1544.69
65	11034	1544.69
63	11034	1544.69
64	11035	1544.57
65	11037	1544.82
79	11039	1544.69
64	11038	1544.69
64	11040	1544.69
64	11038	1544.69
65	11041	1544.69
63	11035	1544.69
64	11039	1544.69
64	11036	1544.82
64	11039	1544.69
64	11035	1544.69
64	11034	1544.69
64	11040	1544.69
64	11037	1544.69
80	11032	1544.69
64	11041	1544.82
64	11034	1544.69
64	11034	1544.69
63	11034	1544.82
64	11034	1544.69
65	11035	1544.82
63	11039	1544.82
64	11037	1544.69
65	11039	1544.69
63	11035	1544.69
64	11034	1544.69
80	11034	1544.69
64	11032	1544.69
65	11033	1544.57
63	11027	1544.69
64	11033	1544.69
64	11038	1544.69
64	11034	1544.69
64	11034	1544.82
64	11032	1544.82
64	11033	1544.69
64	11036	1544.82
64	11030	1544.69
80	11035	1544.69
64	11038	1544.69
64	11034	1544.69
64	11031	1544.82
64	11035	1544.69
64	11033	1544.95
64	11039	1544.69
64	11036	1544.69
64	11032	1544.57
63	11031	1544.69
65	11038	1544.69
64	11036	1544.69
79	11041	1544.69
64	11036	1544.69
64	11033	1544.57
65	11034	1544.69
63	11033	1544.69
65	11031	1544.69
63	11030	1544.69
65	11038	1544.69
64	11038	1544.69
63	11033	1544.69
65	11037	1544.69
64	11038	1544.69
79	11032	1544.69
65	11035	1544.57
63	11036	1544.69
64	11039	1544.69
64	11038	1544.69
64	11038	1544.69
63	11036	1544.69
65	11033	1544.69
64	11035	1544.69
63	11035	1544.69
65	11037	1544.82
64	11030	1544.69
80	11034	1544.69
64	11033	1544.82
63	11036	1544.69
65	11033	1544.82
64	11038	1544.69
64	11040	1544.69
64	11039	1544.69
63	11034	1544.69
64	11035	1544.69
65	11038	1544.69
64	11039	1544.82
63	11035	1544.69
81	11032	1544.69
63	11038	1544.69
64	11032	1544.69
64	11037	1544.69
64	11036	1544.69
64	11032	1544.69
64	11032	1544.69
64	11036	1544.69
64	11037	1544.69
64	11034	1544.69
64	11038	1544.69
63	11031	1544.69
81	11037	1544.57
63	11032	1544.69
64	11030	1544.69
65	11030	1544.69
64	11038	1544.69
64	11032	1544.69
64	11033	1544.69
63	11038	1544.69
65	11028	1544.69
64	11032	1544.69
64	11035	1544.69
64	11033	1544.57
80	11034	1544.82
63	11029	1544.69
64	11033	1544.69
65	11030	1544.69
63	11029	1544.82
64	11037	1544.57
65	11034	1544.69
64	11038	1544.69
63	11039	1544.69
64	11033	1544.69
64	11034	1544.69
65	11035	1544.82
79	11033	1544.69
64	11034	1544.69
64	11038	1544.69
64	11032	1544.69
64	11034	1544.57
64	11038	1544.69
64	11034	1544.57
63	11036	1544.69
65	11031	1544.69
63	11035	1544.57
65	11035	1544.69
64	11033	1544.82
80	11034	1544.57
63	11035	1544.69
64	11029	1544.69
64	11034	1544.69
65	11035	1544.69
63	11034	1544.69
64	11035	1544.69
65	11035	1544.69
63	11031	1544.69
64	11040	1544.69
64	11032	1544.57
64	11032	1544.69
81	11033	1544.69
64	11036	1544.57
64	11034	1544.69
63	11036	1544.57
64	11036	1544.69
64	11028	1544.69
64	11036	1544.69
64	11039	1544.69
64	11037	1544.57
64	11032	1544.69
63	11030	1544.69
64	11034	1544.69
81	11037	1544.69
64	11033	1544.69
64	11035	1544.69
64	11032	1544.69
64	11033	1544.69
64	11030	1544.69
64	11032	1544.69
64	11036	1544.69
64	11033	1544.69
63	11029	1544.82
64	11034	1544.57
64	11032	1544.57
80	11036	1544.69
65	11039	1544.69
63	11033	1544.57
64	11032	1544.69
65	11031	1544.82
63	11037	1544.69
64	11030	1544.69
65	11029	1544.69
63	11037	1544.69
64	11035	1544.69
64	11033	1544.69
64	11033	1544.69
80	11036	1544.69
64	11033	1544.69
64	11034	1544.57
64	11034	1544.57
64	11029	1544.57
64	11036	1544.69
64	11026	1544.69
64	11033	1544.69
64	11030	1544.69
64	11032	1544.57
64	11035	1544.69
64	11040	1544.69
80	11037	1544.69
63	11033	1544.57
65	11031	1544.69
64	11035	1544.69
64	11034	1544.69
63	11037	1544.69
65	11039	1544.69
64	11033	1544.69
63	11033	1544.57
64	11033	1544.69
64	11031	1544.69
65	11035	1544.69
79	11033	1544.69
64	11035	1544.57
64	11035	1544.57
64	11033	1544.57
64	11031	1544.69
64	11030	1544.69
64	11037	1544.69
63	11036	1544.69
65	11031	1544.69
64	11036	1544.69
64	11034	1544.69
63	11032	1544.69
65	11036	1544.57
79	11034	1544.57
65	11031	1544.57
64	11038	1544.82
64	11031	1544.57
64	11037	1544.69
63	11035	1544.69
64	11030	1544.69
65	11032	1544.69
63	11028	1544.57
65	11035	1544.69
63	11036	1544.69
64	11031	1544.69
80	11038	1544.69
64	11033	1544.69
64	11032	1544.69
64	11038	1544.57
64	11039	1544.69
64	11035	1544.69
64	11034	1544.57
64	11034	1544.69
63	11030	1544.57
65	11033	1544.69
64	11033	1544.57
64	11034	1544.69
80	11037	1544.69
64	11039	1544.57
64	11033	1544.57
63	11027	1544.69
65	11031	1544.57
64	11036	1544.57
63	11034	1544.69
64	11032	1544.69
64	11030	1544.69
64	11035	1544.69
64	11033	1544.69
65	11035	1544.69
79	11036	1544.57
64	11039	1544.57
65	11037	1544.69
64	11035	1544.69
63	11035	1544.57
64	11034	1544.69
64	11033	1544.57
64	11029	1544.69
64	11033	1544.57
65	11033	1544.57
63	11035	1544.69
64	11033	1544.69
80	11033	1544.69
64	11037	1544.69
64	11031	1544.69
64	11031	1544.69
64	11034	1544.57
64	11031	1544.69
64	11038	1544.69
63	11029	1544.69
65	11031	1544.57
64	11031	1544.69
64	11032	1544.69
63	11034	1544.69
81	11032	1544.69
64	11037	1544.69
63	11036	1544.69
65	11033	1544.57
63	11036	1544.57
64	11038	1544.69
65	11032	1544.69
64	11034	1544.69
63	11029	1544.69
65	11033	1544.69
64	11033	1544.82
63	11037	1544.69
81	11032	1544.57
63	11030	1544.69
64	11034	1544.57
65	11033	1544.57
63	11028	1544.69
64	11035	1544.69
64	11034	1544.57
64	11037	1544.57
64	11033	1544.69
64	11037	1544.69
64	11030	1544.57
63	11036	1544.57
81	11037	1544.69
63	11035	1544.69
65	11031	1544.69
64	11038	1544.57
64	11034	1544.57
64	11037	1544.69
63	11035	1544.69
64	11034	1544.69
65	11033	1544.57
64	11033	1544.57
63	11037	1544.57
64	11040	1544.69
80	11032	1544.57
64	11032	1544.69
64	11036	1544.69
65	11034	1544.69
63	11030	1544.57
65	11040	1544.69
63	11030	1544.69
64	11034	1544.82
64	11032	1544.69
65	11032	1544.69
63	11032	1544.69
64	11039	1544.69
80	11032	1544.69
64	11027	1544.69
64	11033	1544.69
65	11035	1544.69
63	11031	1544.57
64	11036	1544.69
64	11040	1544.69
64	11035	1544.69
64	11034	1544.69
64	11034	1544.57
65	11033	1544.69
63	11037	1544.69
81	11034	1544.57
63	11030	1544.69
64	11036	1544.69
66	11039	1544.57
61	11035	1544.69
64	11032	1544.69
64	11028	1544.69
69	11031	1544.69
