Loop Time (ms)	IR (16 bit)	Force (N)
64	11031	1544.18
63	11033	1544.05
64	11031	1544.18
64	11027	1544.18
65	11030	1544.05
64	11034	1543.93
64	11031	1544.05
64	11031	1544.05
64	11030	1544.05
63	11029	1544.05
64	11031	1544.05
80	11022	1544.18
65	11029	1544.05
64	11033	1544.05
63	11035	1544.18
65	11035	1544.05
63	11026	1543.93
64	11029	1544.05
65	11034	1544.18
64	11030	1544.05
63	11032	1544.05
64	11028	1544.05
64	11034	1544.05
80	11029	1544.05
63	11033	1544.05
65	11026	1544.05
63	11032	1543.93
64	11027	1544.05
65	11029	1544.05
64	11030	1544.18
64	11032	1544.05
64	11034	1544.05
63	11035	1544.05
64	11034	1544.05
64	11031	1544.05
80	11031	1544.05
64	11027	1544.05
65	11034	1544.05
63	11040	1544.18
64	11044	1544.05
64	11052	1544.18
64	11052	1544.05
64	11065	1544.05
65	11070	1544.18
64	11077	1544.05
63	11085	1544.18
64	11092	1544.05
81	11101	1544.05
63	11113	1544.05
64	11116	1544.05
64	11123	1544.05
64	11141	1544.05
64	11145	1544.18
64	11149	1544.05
64	11161	1544.05
64	11171	1544.05
64	11179	1544.05
64	11190	1544.05
64	11200	1544.05
80	11212	1544.05
64	11222	1544.18
64	11233	1544.05
63	11242	1544.05
64	11255	1544.05
64	11261	1544.05
64	11275	1544.05
65	11292	1544.18
64	11299	1544.05
64	11319	1544.05
63	11324	1544.05
64	11344	1544.05
80	11357	1544.05
64	11370	1544.05
64	11385	1544.05
65	11404	1544.05
63	11421	1544.05
64	11434	1544.18
64	11448	1544.05
64	11469	1544.18
64	11485	1544.05
64	11504	1544.05
64	11523	1544.05
64	11541	1544.05
80	11564	1544.05
64	11582	1544.05
64	11606	1544.05
64	11628	1544.18
64	11655	1544.18
63	11683	1544.05
65	11705	1544.05
63	11728	1543.93
65	11749	1544.05
64	11780	1544.05
64	11812	1544.05
63	11835	1544.05
81	11871	1544.05
63	11902	1544.05
65	11933	1544.05
63	11963	1544.18
65	12005	1543.93
64	12030	1544.05
64	12073	1544.05
64	12107	1544.05
63	12149	1544.05
64	12185	1544.05
64	12227	1544.05
64	12267	1544.05
81	12306	1544.05
63	12355	1544.05
64	12400	1544.05
64	12445	1544.18
64	12500	1544.05
64	12551	1544.05
64	12605	1544.05
64	12661	1544.05
64	12719	1544.05
64	12774	1544.05
64	12837	1544.05
64	12902	1544.05
64	12969	1544.18
80	13036	1544.31
63	13105	1544.31
65	13186	1544.57
64	13264	1544.69
64	13352	1545.2
64	13439	1545.72
64	13532	1546.1
64	13605	1546.35
64	13510	1545.97
64	13410	1545.46
63	13326	1545.08
64	13244	1544.69
80	13162	1544.44
64	13090	1544.31
65	13025	1544.31
63	12958	1544.05
64	12884	1544.05
64	12826	1544.05
64	12762	1543.93
64	12707	1544.18
64	12655	1544.05
64	12593	1544.05
64	12542	1544.05
64	12486	1544.05
80	12437	1544.05
64	12387	1544.05
63	12341	1543.93
65	12294	1544.05
64	12255	1544.05
64	12215	1544.05
64	12175	1544.05
64	12136	1544.05
64	12097	1544.05
64	12064	1544.05
64	12031	1544.18
63	11985	1544.05
81	11956	1544.05
63	11917	1544.05
65	11891	1544.18
64	11863	1544.05
63	11833	1544.18
65	11797	1544.05
64	11771	1544.05
63	11743	1544.05
64	11718	1544.05
64	11699	1544.05
64	11674	1544.05
64	11649	1543.93
80	11624	1544.05
64	11602	1544.05
63	11577	1543.93
65	11559	1544.05
64	11540	1544.05
64	11514	1544.05
64	11500	1544.05
64	11480	1543.93
64	11461	1544.05
64	11444	1544.18
64	11426	1544.05
64	11413	1544.18
79	11396	1544.05
65	11384	1544.18
63	11368	1544.05
64	11352	1544.05
65	11336	1543.93
63	11323	1544.05
64	11305	1544.18
64	11297	1544.05
64	11289	1544.05
64	11268	1544.05
65	11261	1544.05
64	11253	1544.05
79	11240	1544.05
64	11227	1544.05
65	11216	1544.05
63	11204	1544.05
64	11199	1544.05
64	11184	1544.05
64	11177	1544.05
64	11171	1544.05
64	11157	1544.05
64	11143	1544.05
64	11139	1544.05
63	11128	1544.05
81	11129	1544.18
64	11119	1544.05
63	11109	1544.18
65	11100	1544.18
64	11089	1544.05
64	11083	1544.05
63	11074	1544.05
65	11065	1544.05
64	11059	1544.05
63	11057	1544.05
64	11049	1543.93
65	11038	1544.05
79	11033	1544.05
64	11026	1544.05
64	11023	1544.05
64	11029	1544.05
64	11030	1544.05
64	11033	1544.18
64	11028	1544.05
65	11026	1544.18
63	11026	1544.05
64	11028	1544.05
64	11029	1544.05
64	11030	1544.05
80	11029	1544.05
64	11035	1544.05
64	11030	1543.93
64	11031	1544.05
63	11028	1544.05
65	11028	1544.05
63	11027	1543.93
64	11023	1543.93
65	11030	1544.05
64	11033	1544.05
63	11037	1544.05
65	11029	1544.05
79	11026	1543.93
64	11026	1544.05
65	11019	1544.05
64	11030	1544.05
63	11029	1544.05
66	11033	1544.05
63	11031	1544.05
63	11033	1544.05
64	11032	1544.05
64	11026	1544.05
64	11028	1544.05
65	11028	1544.05
79	11029	1544.05
64	11026	1544.05
64	11029	1544.18
64	11027	1544.05
64	11031	1544.18
64	11031	1544.05
64	11024	1544.05
64	11031	1544.05
64	11032	1543.93
64	11030	1544.05
64	11031	1544.05
64	11030	1544.05
80	11030	1544.05
64	11026	1543.93
64	11031	1543.93
64	11029	1544.05
64	11024	1544.18
64	11032	1544.18
64	11026	1544.05
64	11027	1544.05
64	11029	1544.05
64	11039	1544.05
64	11030	1544.05
64	11024	1544.05
80	11025	1544.05
64	11029	1544.05
64	11031	1543.93
63	11027	1544.05
64	11028	1544.05
64	11031	1543.93
64	11027	1544.05
64	11028	1544.05
64	11031	1544.05
64	11030	1544.05
64	11028	1543.93
64	11025	1543.93
64	11028	1544.05
80	11034	1544.05
64	11033	1544.05
64	11027	1544.05
64	11026	1544.18
64	11031	1544.05
64	11026	1544.18
64	11031	1544.05
64	11035	1543.93
63	11035	1544.05
65	11036	1543.93
64	11026	1544.05
63	11032	1544.05
81	11028	1544.05
63	11028	1544.05
65	11028	1544.05
63	11031	1543.93
65	11029	1543.93
63	11032	1544.05
64	11030	1544.18
64	11035	1544.05
65	11031	1544.05
64	11028	1544.05
63	11025	1544.05
64	11028	1544.05
80	11034	1544.05
64	11036	1544.05
64	11041	1544.05
64	11049	1543.93
65	11058	1544.05
63	11064	1544.18
64	11072	1543.93
64	11075	1543.93
64	11081	1544.05
64	11091	1544.05
64	11103	1544.05
63	11111	1544.05
81	11115	1543.93
63	11124	1543.93
65	11133	1543.93
64	11143	1544.05
64	11149	1544.05
64	11167	1544.05
63	11171	1543.93
64	11178	1543.93
65	11187	1543.93
63	11200	1543.93
65	11210	1544.05
63	11210	1544.05
80	11232	1544.05
64	11237	1544.05
65	11251	1544.05
63	11268	1544.05
64	11273	1544.05
64	11289	1544.05
64	11306	1543.93
64	11312	1544.05
64	11331	1544.05
65	11343	1544.05
63	11355	1543.93
64	11371	1544.05
80	11387	1544.05
64	11404	1544.05
64	11420	1544.05
64	11436	1544.05
64	11451	1544.05
64	11468	1544.05
63	11486	1544.05
65	11506	1544.05
64	11526	1544.05
64	11540	1544.05
63	11566	1543.93
65	11585	1544.05
80	11607	1544.05
63	11631	1544.05
64	11651	1544.05
65	11677	1544.05
64	11701	1543.93
64	11730	1543.93
63	11754	1544.05
64	11781	1543.93
64	11806	1544.05
65	11836	1543.93
63	11864	1544.05
64	11900	1544.05
80	11932	1544.05
64	11962	1544.05
64	11991	1544.05
64	12033	1543.93
64	12069	1543.93
64	12108	1544.05
64	12144	1544.05
64	12182	1544.05
64	12220	1543.93
64	12263	1544.05
64	12305	1544.05
64	12353	1544.18
80	12394	1544.05
63	12444	1544.18
64	12499	1544.05
65	12551	1544.05
63	12605	1543.93
64	12661	1544.05
64	12716	1544.05
64	12777	1544.05
65	12836	1544.05
64	12901	1544.05
63	12974	1544.05
64	13034	1544.18
80	13112	1544.31
64	13182	1544.44
64	13261	1544.95
64	13351	1545.2
64	13436	1545.46
64	13543	1546.1
64	13597	1546.35
64	13506	1545.84
64	13410	1545.33
64	13319	1544.95
64	13237	1544.57
64	13163	1544.31
80	13085	1544.31
64	13022	1544.18
64	12957	1544.05
64	12884	1543.93
64	12826	1543.93
64	12763	1544.05
64	12702	1544.05
64	12644	1544.05
64	12587	1544.05
64	12534	1544.05
63	12489	1543.93
64	12433	1543.93
80	12388	1544.05
65	12337	1544.05
64	12296	1543.93
63	12252	1544.05
64	12212	1544.05
64	12171	1544.05
65	12135	1543.93
64	12097	1543.93
64	12054	1544.05
64	12017	1544.18
64	11985	1544.05
63	11951	1544.05
80	11921	1543.93
64	11892	1543.93
64	11861	1544.05
64	11827	1544.05
64	11798	1544.05
64	11776	1543.93
64	11744	1543.93
64	11724	1543.93
64	11694	1544.05
63	11670	1544.05
65	11647	1543.93
63	11625	1543.93
80	11600	1544.05
64	11578	1543.93
64	11556	1543.93
64	11533	1543.93
65	11518	1544.18
64	11494	1543.93
63	11482	1544.05
64	11462	1544.05
64	11440	1544.05
65	11429	1544.05
64	11415	1544.05
63	11394	1544.05
64	11376	1544.05
80	11368	1544.05
65	11347	1543.93
64	11336	1544.05
63	11325	1543.93
64	11310	1544.05
64	11298	1543.93
64	11284	1544.05
64	11273	1544.05
64	11260	1544.05
65	11252	1543.93
63	11237	1544.05
64	11224	1544.05
80	11216	1544.05
64	11209	1544.05
64	11196	1544.05
64	11189	1544.05
64	11176	1544.05
64	11162	1543.93
64	11159	1543.93
63	11148	1544.05
64	11141	1544.05
65	11131	1543.93
64	11127	1543.93
63	11113	1544.05
81	11112	1543.93
64	11096	1543.93
63	11093	1544.05
64	11082	1544.05
65	11078	1544.05
63	11070	1543.93
65	11056	1544.05
63	11059	1544.05
65	11048	1543.93
64	11043	1543.93
63	11035	1543.93
64	11027	1544.05
80	11022	1543.93
64	11032	1544.05
65	11026	1543.93
64	11032	1544.05
63	11031	1544.05
64	11030	1543.93
64	11029	1543.93
64	11032	1544.05
64	11028	1543.93
64	11033	1543.93
64	11027	1544.05
64	11030	1543.93
79	11030	1543.93
65	11032	1543.93
63	11031	1544.05
65	11032	1544.05
64	11025	1543.93
64	11025	1543.93
64	11024	1544.05
63	11029	1544.05
64	11037	1544.05
64	11028	1544.05
65	11029	1544.05
63	11030	1543.93
80	11030	1544.05
64	11027	1544.05
64	11032	1543.93
64	11031	1543.93
64	11034	1543.93
65	11029	1544.05
63	11030	1543.93
64	11028	1544.05
64	11031	1544.05
64	11032	1543.93
64	11027	1543.93
64	11032	1544.05
80	11030	1544.05
64	11031	1544.05
64	11032	1544.05
63	11030	1543.93
65	11028	1543.93
64	11022	1543.93
63	11031	1543.93
65	11030	1544.05
63	11028	1544.05
64	11028	1544.05
65	11024	1543.93
64	11024	1544.05
79	11028	1543.93
65	11033	1543.93
63	11028	1543.93
64	11025	1544.05
64	11032	1544.05
64	11032	1544.05
65	11027	1543.93
64	11029	1543.93
63	11034	1544.05
64	11029	1543.93
64	11037	1544.05
64	11033	1543.93
80	11032	1544.05
64	11029	1544.05
65	11028	1543.93
63	11024	1543.93
64	11025	1543.93
64	11029	1544.05
64	11024	1543.93
64	11027	1544.05
65	11028	1544.05
63	11034	1543.8
64	11032	1544.05
64	11027	1544.05
80	11031	1544.05
63	11028	1543.93
65	11030	1543.93
63	11030	1543.93
65	11031	1543.93
64	11031	1544.05
64	11033	1544.05
64	11030	1543.93
64	11031	1544.05
63	11024	1543.93
65	11026	1544.05
63	11028	1543.93
80	11033	1544.05
64	11027	1544.05
64	11033	1543.93
64	11028	1544.05
65	11032	1543.93
63	11035	1543.93
64	11027	1544.05
64	11031	1544.05
64	11032	1543.93
64	11027	1544.05
64	11031	1543.93
64	11029	1544.05
80	11035	1544.05
64	11042	1543.93
63	11047	1544.05
65	11054	1543.93
63	11061	1543.93
65	11071	1544.05
64	11077	1543.93
64	11085	1543.93
64	11088	1544.05
63	11104	1544.05
64	11109	1544.05
64	11118	1544.05
81	11124	1544.05
64	11136	1543.93
63	11145	1543.93
64	11144	1544.05
64	11158	1544.05
64	11172	1543.93
65	11175	1544.05
63	11187	1544.05
65	11198	1543.93
63	11202	1544.05
64	11218	1544.05
64	11226	1543.93
80	11240	1544.05
64	11255	1544.05
64	11262	1544.05
64	11277	1543.93
64	11289	1544.05
63	11301	1544.05
65	11312	1544.05
64	11324	1543.93
65	11341	1543.93
63	11355	1543.93
64	11369	1544.05
63	11385	1543.93
80	11404	1543.93
65	11418	1543.93
63	11431	1544.05
64	11455	1544.05
65	11468	1544.05
64	11486	1543.93
64	11504	1543.93
63	11523	1544.05
65	11539	1543.93
64	11560	1543.93
64	11582	1544.05
63	11608	1543.93
64	11631	1544.05
80	11649	1543.93
64	11672	1543.93
65	11700	1544.05
64	11723	1544.05
63	11755	1544.05
64	11783	1544.05
64	11810	1544.05
64	11835	1543.93
64	11868	1543.93
64	11897	1543.93
64	11933	1543.93
64	11966	1543.93
80	11994	1543.93
63	12034	1543.93
64	12068	1544.05
65	12107	1544.05
63	12141	1544.05
64	12183	1543.93
64	12223	1543.93
65	12264	1543.93
63	12303	1543.93
64	12353	1544.05
65	12396	1543.93
63	12445	1543.93
80	12498	1544.05
65	12549	1543.93
63	12605	1544.05
64	12661	1544.05
64	12718	1543.93
64	12775	1544.05
64	12835	1543.93
64	12906	1544.05
64	12972	1544.05
64	13036	1544.18
64	13111	1544.44
64	13185	1544.44
80	13268	1544.82
64	13350	1545.2
64	13438	1545.59
63	13536	1545.97
65	13621	1546.48
64	13537	1545.97
64	13434	1545.46
64	13345	1545.08
64	13267	1544.69
63	13185	1544.44
65	13112	1544.44
63	13042	1544.18
81	12976	1544.05
63	12910	1544.05
64	12843	1544.05
64	12778	1543.93
64	12720	1544.05
64	12662	1543.93
64	12607	1543.93
64	12555	1544.05
64	12495	1543.93
64	12449	1543.93
64	12404	1544.05
64	12353	1544.05
80	12309	1543.93
63	12269	1543.93
65	12229	1543.93
64	12185	1543.93
64	12146	1543.93
64	12106	1544.05
64	12068	1543.93
64	12030	1543.93
64	11994	1543.93
64	11961	1543.93
63	11929	1544.05
64	11900	1543.93
80	11866	1543.93
64	11836	1544.05
64	11808	1543.93
64	11785	1543.93
64	11753	1544.05
65	11732	1543.93
63	11703	1543.8
64	11680	1543.93
64	11658	1543.93
65	11631	1543.93
64	11608	1544.05
63	11582	1543.93
80	11558	1543.8
64	11544	1543.93
64	11520	1543.93
64	11501	1543.8
64	11485	1544.05
64	11467	1543.93
64	11445	1543.93
63	11433	1543.93
65	11413	1544.05
64	11404	1543.8
63	11384	1543.93
65	11371	1543.93
80	11351	1543.93
64	11341	1544.05
63	11325	1543.93
65	11313	1543.93
64	11308	1543.93
63	11289	1544.05
64	11273	1544.05
65	11266	1544.05
63	11253	1543.93
65	11242	1543.93
64	11229	1543.93
63	11222	1544.05
80	11208	1544.05
65	11199	1543.93
63	11184	1543.93
65	11174	1544.05
63	11168	1543.93
64	11160	1543.93
64	11152	1543.93
64	11144	1543.93
64	11136	1544.05
64	11123	1543.93
64	11120	1544.05
64	11108	1543.93
80	11107	1543.93
63	11095	1543.93
65	11084	1543.93
64	11079	1543.93
63	11070	1543.93
65	11060	1544.05
64	11054	1544.05
63	11038	1544.05
65	11041	1543.93
63	11037	1543.93
65	11029	1543.93
64	11029	1544.05
79	11027	1544.05
65	11027	1543.93
64	11025	1543.93
63	11030	1543.93
64	11027	1544.05
64	11033	1544.05
65	11024	1544.05
63	11030	1543.93
65	11030	1543.93
63	11028	1543.93
64	11024	1543.93
64	11033	1543.93
80	11026	1543.93
64	11034	1544.05
64	11025	1543.93
64	11029	1544.05
64	11025	1543.93
64	11032	1543.93
64	11031	1544.05
64	11031	1543.93
63	11027	1543.93
65	11031	1543.93
64	11027	1543.93
63	11027	1543.93
80	11027	1543.93
64	11026	1543.93
65	11026	1544.05
63	11028	1543.93
65	11028	1543.93
63	11025	1544.05
64	11026	1544.05
64	11028	1543.93
64	11030	1543.93
64	11027	1543.93
64	11032	1543.93
64	11032	1544.05
80	11031	1543.93
64	11028	1543.93
64	11032	1543.93
64	11027	1544.05
64	11029	1543.93
64	11029	1543.93
64	11030	1543.93
64	11029	1543.93
64	11028	1544.05
64	11028	1543.93
64	11028	1543.93
64	11030	1543.93
80	11034	1543.93
63	11035	1543.93
65	11028	1544.05
63	11031	1543.93
64	11028	1543.93
65	11027	1543.93
63	11033	1544.05
65	11032	1543.93
63	11035	1544.05
64	11029	1544.05
64	11033	1543.93
64	11025	1543.93
80	11031	1544.05
65	11028	1544.05
63	11030	1543.93
64	11029	1544.05
64	11034	1543.93
64	11026	1543.93
64	11032	1543.93
64	11026	1543.93
64	11031	1543.93
63	11027	1543.93
65	11027	1543.93
64	11032	1543.93
80	11028	1543.93
64	11024	1544.05
64	11030	1543.93
64	11029	1544.05
64	11028	1543.93
65	11029	1543.93
63	11031	1543.93
64	11030	1543.93
64	11029	1544.05
64	11027	1543.93
64	11030	1543.93
64	11031	1543.93
80	11033	1543.93
64	11028	1544.05
63	11030	1543.93
64	11031	1543.93
65	11030	1543.93
63	11024	1543.93
64	11024	1544.05
64	11029	1543.93
64	11030	1543.93
64	11029	1544.05
64	11025	1543.93
64	11036	1543.93
81	11043	1543.93
63	11048	1543.93
64	11051	1543.93
64	11055	1543.93
64	11064	1543.93
64	11081	1543.93
64	11081	1543.93
64	11087	1543.93
63	11098	1543.93
65	11109	1543.93
64	11116	1543.93
63	11124	1543.93
65	11132	1543.93
80	11140	1543.93
64	11151	1543.93
64	11158	1543.93
64	11164	1543.93
63	11171	1543.93
64	11190	1543.93
64	11200	1543.93
64	11205	1544.05
65	11214	1544.05
63	11232	1544.05
64	11236	1543.93
65	11248	1543.93
80	11258	1543.93
63	11272	1543.93
64	11284	1543.93
64	11298	1543.93
64	11306	1544.05
64	11324	1543.93
64	11336	1543.93
64	11353	1543.93
64	11367	1543.93
64	11381	1543.93
63	11397	1544.05
65	11412	1544.05
80	11429	1544.05
64	11445	1543.93
63	11465	1543.93
64	11477	1543.93
65	11499	1543.8
63	11514	1543.93
65	11537	1543.93
64	11552	1543.93
64	11574	1544.05
64	11603	1543.93
63	11625	1543.93
64	11647	1543.93
80	11671	1543.93
64	11695	1543.93
64	11721	1543.93
64	11745	1543.93
65	11774	1543.93
63	11798	1543.93
64	11827	1543.93
64	11864	1543.93
64	11889	1543.93
64	11920	1544.05
64	11953	1543.93
64	11987	1543.93
80	12023	1543.93
63	12053	1543.93
65	12093	1544.05
64	12136	1543.93
63	12170	1543.93
65	12212	1543.93
64	12253	1544.05
64	12293	1544.05
64	12341	1543.93
64	12380	1543.8
64	12428	1543.93
64	12482	1544.05
80	12533	1544.05
63	12588	1543.93
64	12642	1543.93
64	12699	1543.93
65	12756	1543.93
63	12820	1543.93
64	12880	1543.93
65	12952	1543.93
63	13016	1544.18
64	13092	1544.18
64	13154	1544.44
64	13240	1544.57
80	13329	1544.95
64	13411	1545.33
64	13513	1545.84
64	13608	1546.35
64	13571	1546.1
65	13470	1545.46
63	13375	1544.95
64	13294	1544.82
64	13209	1544.31
64	13134	1544.18
64	13066	1544.18
64	12996	1543.93
80	12932	1543.93
64	12862	1543.93
63	12802	1543.93
64	12740	1543.93
65	12680	1544.05
63	12620	1543.93
64	12572	1544.05
65	12515	1543.93
64	12461	1543.93
64	12417	1543.93
63	12368	1543.93
64	12323	1544.05
80	12279	1544.05
65	12237	1543.93
63	12196	1544.05
64	12158	1544.05
64	12120	1543.93
64	12077	1543.93
64	12044	1543.93
64	12007	1543.93
63	11975	1544.05
65	11942	1543.93
64	11909	1544.05
64	11883	1543.93
80	11845	1543.93
64	11813	1543.93
64	11790	1543.93
64	11763	1543.93
64	11738	1543.93
64	11709	1543.93
64	11687	1543.8
64	11668	1543.93
64	11636	1543.93
64	11610	1543.93
64	11591	1543.93
64	11568	1543.8
80	11541	1544.05
63	11532	1544.05
64	11510	1543.93
65	11493	1543.93
63	11473	1543.93
64	11458	1543.93
64	11437	1543.93
64	11422	1543.93
64	11408	1543.93
64	11390	1543.93
65	11374	1543.93
64	11362	1543.93
79	11341	1544.05
65	11330	1543.93
63	11317	1543.93
64	11306	1544.05
63	11286	1543.93
65	11277	1543.8
64	11270	1543.93
64	11253	1544.05
63	11247	1543.93
65	11231	1543.93
64	11224	1543.93
64	11218	1543.93
80	11203	1543.8
64	11188	1543.8
64	11183	1543.93
63	11176	1543.93
65	11169	1543.93
64	11154	1543.93
64	11150	1543.93
64	11138	1543.8
64	11128	1543.93
63	11114	1543.93
64	11115	1543.93
64	11114	1543.93
80	11090	1543.93
64	11084	1543.93
64	11080	1544.05
64	11076	1543.93
64	11066	1543.93
64	11056	1543.93
64	11052	1543.93
63	11045	1544.05
65	11040	1543.93
64	11034	1543.93
63	11025	1544.05
64	11024	1544.05
81	11030	1544.05
63	11032	1543.93
64	11027	1544.05
64	11028	1543.93
65	11027	1543.93
64	11030	1543.93
63	11033	1543.93
64	11032	1544.05
65	11032	1543.93
63	11036	1543.93
64	11026	1543.93
64	11023	1544.05
81	11033	1543.8
63	11029	1543.93
64	11030	1543.8
64	11024	1543.93
65	11027	1543.93
64	11027	1543.93
63	11027	1543.93
64	11029	1543.93
64	11028	1543.93
64	11030	1543.93
64	11031	1543.93
64	11025	1543.93
64	11031	1543.93
80	11029	1543.93
64	11026	1543.93
64	11031	1543.8
64	11031	1543.93
64	11026	1543.93
64	11033	1543.93
64	11033	1543.93
64	11029	1544.05
63	11028	1543.93
64	11031	1544.05
64	11028	1543.93
64	11029	1544.05
80	11030	1543.93
65	11031	1544.05
64	11028	1543.93
64	11027	1543.93
63	11029	1543.93
64	11025	1543.8
64	11029	1543.93
65	11019	1543.93
64	11033	1543.8
63	11028	1543.93
64	11030	1543.93
64	11027	1543.93
80	11029	1543.93
64	11025	1543.8
64	11026	1543.93
64	11029	1543.93
64	11024	1543.8
64	11029	1543.93
64	11028	1543.93
64	11031	1544.05
63	11035	1543.8
65	11033	1543.93
63	11027	1543.93
64	11031	1543.93
80	11028	1543.93
65	11032	1543.93
63	11033	1543.93
65	11034	1543.8
64	11026	1543.93
64	11030	1543.8
64	11029	1543.93
63	11028	1543.93
64	11035	1544.05
64	11031	1543.93
64	11029	1543.93
64	11030	1543.93
80	11024	1543.93
64	11029	1543.93
64	11023	1543.93
64	11031	1543.93
64	11032	1543.93
64	11025	1543.8
64	11028	1543.93
64	11031	1543.93
64	11029	1544.05
64	11030	1543.93
64	11030	1543.93
64	11026	1543.93
80	11027	1543.93
64	11032	1544.05
64	11028	1543.8
64	11031	1543.93
64	11025	1543.93
64	11030	1543.93
64	11028	1544.05
64	11031	1543.93
63	11025	1543.93
64	11032	1543.93
65	11038	1544.05
64	11048	1543.8
80	11047	1543.93
64	11054	1543.93
64	11062	1543.93
64	11071	1543.8
64	11081	1543.93
63	11087	1543.93
64	11093	1543.8
64	11098	1543.93
64	11106	1543.93
64	11120	1543.93
64	11125	1543.93
64	11137	1543.8
80	11140	1543.93
64	11149	1543.8
64	11164	1543.93
64	11172	1543.93
64	11179	1543.93
64	11191	1543.93
64	11195	1543.93
63	11208	1543.93
65	11219	1543.8
64	11230	1543.93
64	11240	1543.93
64	11253	1543.93
80	11263	1543.8
64	11281	1543.93
63	11286	1543.93
65	11301	1543.93
63	11320	1543.8
65	11322	1543.93
64	11341	1543.8
63	11356	1543.93
65	11372	1543.93
64	11390	1543.8
63	11402	1543.8
64	11419	1543.8
81	11436	1543.93
63	11448	1543.8
64	11466	1543.93
64	11490	1543.93
64	11503	1543.93
64	11522	1543.8
64	11542	1543.93
64	11564	1543.93
64	11587	1543.93
64	11607	1543.93
64	11632	1543.8
64	11661	1543.93
80	11678	1543.8
64	11709	1543.93
64	11733	1543.8
64	11758	1543.93
64	11782	1543.93
64	11810	1543.93
64	11839	1543.8
63	11879	1543.8
65	11904	1543.93
64	11929	1543.8
64	11973	1543.93
63	12000	1543.93
81	12037	1544.05
63	12071	1543.93
65	12114	1544.05
63	12150	1543.93
64	12187	1543.8
64	12228	1543.93
64	12266	1543.8
64	12311	1543.93
65	12359	1543.93
63	12408	1543.8
64	12451	1543.8
64	12504	1543.93
80	12554	1543.93
65	12608	1543.93
63	12666	1543.93
64	12724	1543.93
64	12784	1543.93
63	12846	1543.93
65	12914	1543.93
64	12976	1544.05
64	13049	1544.05
64	13119	1544.31
64	13191	1544.44
63	13276	1544.69
81	13363	1545.08
63	13449	1545.59
65	13550	1546.1
63	13613	1546.35
65	13528	1545.84
63	13426	1545.33
65	13336	1544.95
63	13247	1544.44
65	13179	1544.31
64	13100	1544.05
63	13038	1544.05
65	12967	1543.93
63	12901	1543.93
80	12834	1543.8
64	12773	1543.93
64	12717	1543.93
64	12656	1543.93
64	12598	1543.67
64	12545	1544.05
64	12495	1544.05
64	12442	1543.93
64	12393	1543.93
64	12347	1543.8
64	12303	1543.93
64	12258	1543.93
80	12221	1543.93
64	12183	1543.8
65	12144	1543.93
63	12105	1543.93
64	12066	1543.93
63	12028	1543.8
65	11990	1543.93
64	11958	1543.93
64	11921	1543.93
63	11896	1543.93
65	11860	1543.93
63	11837	1543.93
80	11799	1543.8
65	11780	1543.93
63	11755	1543.93
64	11720	1544.05
65	11703	1543.8
64	11673	1543.8
63	11648	1543.8
65	11625	1543.8
63	11606	1544.05
64	11582	1543.93
64	11563	1543.93
64	11536	1543.93
80	11516	1543.93
64	11497	1543.8
64	11483	1544.05
64	11463	1543.93
64	11450	1543.93
64	11430	1543.8
64	11414	1543.8
64	11395	1543.8
64	11383	1543.8
64	11367	1543.8
64	11351	1543.8
63	11339	1543.8
81	11319	1543.93
63	11313	1544.05
65	11300	1543.93
64	11285	1543.8
63	11278	1543.93
65	11261	1543.8
64	11251	1543.93
64	11240	1543.93
63	11229	1544.05
64	11219	1543.93
64	11208	1543.8
64	11196	1543.8
80	11181	1543.93
64	11179	1543.8
64	11170	1543.93
64	11163	1543.8
64	11148	1543.93
64	11148	1543.93
64	11136	1543.93
64	11125	1543.93
64	11118	1543.93
64	11107	1543.93
64	11106	1543.93
64	11091	1543.8
80	11082	1543.8
64	11075	1543.8
64	11069	1543.93
63	11061	1543.8
64	11063	1543.93
64	11052	1543.93
64	11045	1543.93
64	11037	1543.8
65	11025	1543.93
64	11023	1543.93
64	11030	1543.93
63	11030	1543.93
80	11032	1543.8
64	11033	1543.93
65	11028	1543.93
63	11030	1543.93
64	11023	1543.93
64	11027	1544.05
64	11025	1543.93
64	11028	1543.8
64	11031	1543.93
64	11027	1543.93
64	11027	1543.93
64	11032	1543.93
79	11031	1543.93
65	11025	1544.05
65	11027	1543.8
63	11025	1543.8
64	11020	1543.93
64	11027	1543.8
64	11029	1543.93
63	11033	1543.8
65	11032	1543.93
64	11027	1543.8
64	11031	1543.8
63	11027	1543.93
81	11027	1543.8
64	11033	1543.8
63	11029	1543.93
64	11028	1543.93
65	11030	1543.93
64	11029	1543.93
63	11026	1543.8
64	11027	1543.93
64	11030	1543.93
64	11031	1543.8
64	11027	1543.93
65	11025	1543.93
79	11030	1543.8
64	11030	1543.93
64	11030	1543.8
64	11024	1543.8
64	11029	1543.8
64	11027	1543.93
64	11033	1543.93
63	11029	1543.93
65	11030	1543.8
64	11027	1543.8
64	11025	1543.93
64	11026	1543.93
80	11028	1543.8
64	11033	1543.93
64	11025	1543.8
64	11033	1543.8
63	11028	1543.93
64	11032	1543.93
64	11029	1543.93
64	11031	1544.05
64	11029	1543.93
65	11031	1543.8
64	11027	1543.8
64	11032	1543.93
80	11027	1543.93
63	11032	1543.93
65	11032	1543.93
63	11029	1543.93
64	11030	1543.8
64	11033	1543.93
64	11030	1543.93
64	11029	1543.8
64	11030	1543.93
64	11030	1543.8
64	11030	1543.8
