""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","40"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,12.267,70.62,8.1450,8.14500,1.000
1,12.333,70.57,8.1450,8.14500,1.000
1,12.400,70.52,8.1450,8.14500,1.000
1,12.467,70.48,8.1450,8.14500,1.000
1,12.533,70.44,8.1450,8.14500,1.000
1,12.600,70.40,8.1450,8.14500,1.000
1,12.667,70.36,8.1450,8.14500,1.000
1,12.733,70.31,8.1450,8.14500,1.000
1,12.800,70.27,8.1450,8.14500,1.000
1,12.867,70.23,8.1450,8.14500,1.000
1,12.933,70.20,8.1450,8.14500,1.000
1,13.000,70.16,8.1450,8.14500,1.000
1,13.067,70.12,8.1450,8.14500,1.000
1,13.133,70.09,8.1450,8.14500,1.000
1,13.200,70.05,8.1450,8.14500,1.000
1,13.267,70.01,8.1450,8.14500,1.000
1,13.333,69.98,8.1450,8.14500,1.000
1,13.400,69.95,8.1450,8.14500,1.000
1,13.467,69.92,8.1450,8.14500,1.000
1,13.533,69.88,8.1450,8.14500,1.000
1,13.600,69.85,8.1450,8.14500,1.000
1,13.667,69.81,8.1450,8.14500,1.000
1,13.733,69.78,8.1450,8.14500,1.000
1,13.800,69.75,8.1450,8.14500,1.000
1,13.867,69.72,8.1450,8.14500,1.000
1,13.933,69.69,8.1450,8.14500,1.000
1,14.000,69.65,8.1450,8.14500,1.000
1,14.067,69.64,8.1450,8.14500,1.000
1,14.133,69.60,8.1450,8.14500,1.000
1,14.200,69.59,8.1450,8.14500,1.000
1,14.267,69.54,8.1450,8.14500,1.000
1,14.333,69.52,8.1450,8.14500,1.000
1,14.400,69.48,8.1450,8.14500,1.000
1,14.467,69.47,8.1450,8.14500,1.000
1,14.533,69.43,8.1450,8.14500,1.000
1,14.600,69.40,8.1450,8.14500,1.000
1,14.667,69.38,8.1450,8.14500,1.000
1,14.733,69.35,8.1450,8.14500,1.000
1,14.800,69.33,8.1450,8.14500,1.000
1,14.867,69.30,8.1450,8.14500,1.000
1,14.933,69.27,8.1450,8.14500,1.000
1,15.000,69.25,8.1450,8.14500,1.000
1,15.067,69.22,8.1450,8.14500,1.000
1,15.133,69.19,8.1450,8.14500,1.000
1,15.200,69.17,8.1450,8.14500,1.000
1,15.267,69.14,8.1450,8.14500,1.000
1,15.333,69.13,8.1450,8.14500,1.000


