Loop Time (ms)	IR (16 bit)	Force (N)
64	7603	1524.24
65	7604	1522.07
63	7604	1519.51
65	7603	1516.45
63	7602	1513
65	7588	1509.16
64	7570	1505.71
64	7544	1502.13
64	7520	1499.06
64	7490	1496.38
63	7469	1494.21
80	7441	1493.06
64	7407	1492.16
65	7329	1492.03
63	7224	1492.55
64	7112	1493.44
65	7022	1494.59
63	6973	1496
64	6964	1497.66
64	6972	1499.45
64	6986	1501.62
64	7013	1503.54
64	7050	1505.45
80	7090	1506.99
64	7137	1508.39
64	7191	1509.93
63	7235	1511.72
64	7274	1513.38
65	7310	1515.42
63	7356	1517.6
64	7480	1520.41
65	7644	1522.84
63	7808	1524.75
64	7913	1526.67
64	7970	1528.21
81	8020	1529.48
63	8072	1530.25
65	8110	1530.89
63	8164	1531.4
64	8250	1531.66
64	8309	1532.04
64	8370	1532.17
64	8435	1532.42
64	8487	1532.68
64	8518	1532.81
64	8554	1532.93
64	8574	1532.93
80	8600	1533.06
64	8614	1533.06
64	8636	1533.32
64	8641	1533.32
64	8654	1533.45
64	8657	1533.57
64	8668	1533.57
64	8670	1533.57
64	8678	1533.7
64	8692	1533.83
64	8712	1533.7
64	8717	1533.83
80	8728	1533.96
64	8738	1533.96
63	8745	1534.08
65	8751	1534.21
63	8756	1534.21
64	8765	1534.21
65	8771	1534.34
63	8763	1534.34
64	8772	1534.47
64	8778	1534.47
65	8775	1534.47
63	8781	1534.6
64	8786	1534.6
80	8796	1534.6
64	8801	1534.72
64	8813	1534.85
64	8821	1534.98
64	8834	1534.85
64	8842	1534.98
64	8862	1534.85
64	8866	1534.98
64	8889	1534.98
64	8905	1535.23
64	8917	1535.11
64	8928	1535.23
80	8929	1535.23
63	8943	1535.23
64	8945	1535.36
65	8954	1535.23
64	8955	1535.49
64	8962	1535.36
64	8968	1535.36
64	8979	1535.49
63	8984	1535.49
65	8992	1535.62
63	8991	1535.49
64	9002	1535.62
80	9006	1535.62
64	9011	1535.62
64	9019	1535.62
64	9026	1535.87
64	9031	1535.62
64	9038	1535.75
65	9041	1535.75
63	9046	1535.87
64	9055	1535.75
64	9057	1535.75
64	9062	1535.87
64	9068	1536
80	9072	1535.87
64	9080	1535.87
64	9081	1536
64	9084	1535.87
63	9096	1535.87
64	9098	1535.87
65	9104	1536
63	9103	1536.13
65	9113	1536
63	9117	1536
65	9113	1536.13
64	9120	1536.13
80	9127	1536.13
64	9138	1536.13
64	9139	1536.13
63	9138	1536.26
65	9146	1536.13
63	9145	1536.13
64	9153	1536.26
64	9149	1536.26
64	9157	1536.26
65	9161	1536.26
63	9162	1536.26
64	9171	1536.13
80	9175	1536.26
64	9183	1536.26
64	9184	1536.39
64	9189	1536.39
64	9188	1536.39
64	9195	1536.39
64	9196	1536.39
64	9205	1536.39
64	9209	1536.39
63	9211	1536.51
64	9216	1536.39
65	9220	1536.51
79	9223	1536.51
65	9230	1536.39
64	9227	1536.51
64	9234	1536.51
63	9236	1536.64
65	9239	1536.64
63	9239	1536.64
64	9245	1536.51
64	9247	1536.51
64	9254	1536.51
64	9259	1536.51
65	9250	1536.64
79	9257	1536.64
64	9261	1536.64
64	9266	1536.51
64	9268	1536.51
64	9265	1536.64
64	9269	1536.64
64	9272	1536.64
64	9276	1536.64
65	9282	1536.64
63	9281	1536.64
65	9285	1536.64
63	9283	1536.64
79	9288	1536.64
65	9290	1536.51
64	9297	1536.64
64	9304	1536.64
63	9304	1536.64
64	9304	1536.64
65	9306	1536.51
63	9317	1536.64
64	9316	1536.64
64	9315	1536.64
65	9319	1536.64
64	9326	1536.64
79	9329	1536.64
64	9323	1536.64
64	9333	1536.64
64	9336	1536.64
64	9340	1536.64
64	9340	1536.51
64	9343	1536.64
64	9346	1536.64
64	9349	1536.64
64	9348	1536.64
64	9356	1536.64
64	9354	1536.64
80	9354	1536.51
64	9358	1536.64
63	9362	1536.64
65	9366	1536.64
64	9374	1536.77
63	9374	1536.64
65	9382	1536.64
64	9388	1536.51
64	9388	1536.64
64	9397	1536.64
64	9411	1536.64
64	9419	1536.77
79	9420	1536.64
65	9430	1536.51
63	9434	1536.64
64	9438	1536.51
64	9447	1536.64
64	9449	1536.64
65	9456	1536.64
63	9465	1536.64
65	9467	1536.64
63	9477	1536.64
64	9486	1536.64
64	9490	1536.77
80	9494	1536.51
64	9499	1536.64
65	9507	1536.64
63	9517	1536.64
64	9517	1536.51
64	9531	1536.51
64	9542	1536.51
64	9548	1536.51
64	9552	1536.64
64	9561	1536.64
64	9569	1536.64
64	9579	1536.64
80	9583	1536.64
64	9589	1536.51
64	9595	1536.51
63	9604	1536.64
64	9612	1536.64
65	9621	1536.64
63	9628	1536.51
65	9638	1536.64
64	9648	1536.64
63	9657	1536.51
64	9666	1536.51
65	9676	1536.64
79	9686	1536.64
64	9694	1536.64
64	9699	1536.64
65	9714	1536.51
63	9726	1536.64
64	9734	1536.64
64	9748	1536.64
65	9761	1536.64
63	9767	1536.64
64	9777	1536.64
64	9793	1536.64
64	9802	1536.64
64	9819	1536.64
80	9830	1536.64
64	9845	1536.64
64	9858	1536.64
64	9876	1536.77
63	9886	1537.02
64	9898	1537.28
65	9905	1537.66
64	9911	1537.92
64	9918	1538.56
64	9930	1539.07
64	9933	1539.71
64	9943	1540.35
80	9949	1541.11
64	9946	1542.01
63	9953	1542.9
64	9949	1544.05
65	9924	1545.08
63	9900	1546.35
64	9859	1547.63
64	9797	1549.04
64	9684	1550.44
64	9556	1551.98
64	9477	1553.64
64	9389	1555.81
80	9271	1557.99
64	9149	1560.41
65	8990	1562.97
63	8046	1565.65
64	7190	1566.42
64	7259	1567.57
64	7313	1519.51
64	7453	1517.85
64	7555	1517.72
64	7582	1518.24
64	7614	1519.13
63	7618	1520.28
80	7624	1521.3
65	7617	1522.45
63	7603	1523.09
64	7601	1521.69
64	7601	1519.13
65	7604	1516.32
64	7598	1513.12
64	7591	1509.42
64	7576	1505.71
64	7549	1502.13
63	7524	1499.06
64	7492	1496.12
80	7468	1493.7
64	7442	1492.29
64	7410	1491.27
64	7349	1490.88
64	7238	1491.27
64	7133	1492.16
64	7032	1493.18
64	6971	1494.72
63	6953	1496.38
65	6957	1498.04
64	6972	1500.09
63	6995	1502
81	7027	1503.92
64	7063	1505.45
64	7114	1506.99
64	7160	1508.52
64	7208	1510.31
64	7251	1512.23
63	7286	1514.4
64	7331	1516.7
64	7435	1519.26
64	7611	1521.81
65	7782	1523.86
63	7887	1525.78
80	7950	1527.44
65	8000	1528.84
64	8043	1529.87
63	8086	1530.51
64	8137	1531.02
64	8211	1531.53
64	8270	1531.91
65	8334	1532.17
64	8398	1532.42
63	8459	1532.68
65	8508	1532.81
63	8539	1532.93
80	8567	1533.32
64	8589	1533.19
64	8603	1533.45
64	8623	1533.45
64	8639	1533.45
64	8650	1533.45
64	8660	1533.7
64	8667	1533.83
64	8670	1533.83
64	8679	1533.83
64	8692	1533.96
64	8702	1533.96
79	8717	1534.08
64	8723	1534.08
65	8735	1534.21
64	8739	1534.34
63	8746	1534.34
64	8750	1534.34
65	8757	1534.47
65	8763	1534.47
63	8772	1534.6
63	8769	1534.6
64	8772	1534.72
65	8775	1534.72
79	8779	1534.85
65	8784	1534.85
63	8792	1534.85
64	8813	1534.85
64	8818	1535.11
64	8831	1535.11
64	8835	1535.11
64	8852	1535.23
64	8878	1535.11
64	8894	1535.11
64	8910	1535.36
64	8926	1535.36
80	8931	1535.36
64	8945	1535.49
64	8954	1535.36
64	8960	1535.23
63	8966	1535.49
65	8975	1535.36
64	8977	1535.49
63	8983	1535.36
65	8991	1535.49
64	8995	1535.62
64	8990	1535.49
63	9008	1535.49
80	9002	1535.62
65	9003	1535.62
64	9017	1535.75
64	9016	1535.75
63	9018	1535.75
65	9020	1535.75
63	9033	1535.75
64	9033	1535.75
65	9038	1535.75
64	9048	1535.75
63	9050	1535.87
64	9056	1535.75
80	9058	1535.87
64	9067	1535.87
65	9068	1535.87
64	9077	1536
64	9078	1535.87
63	9077	1536
64	9084	1536
64	9089	1536.13
64	9095	1536
64	9100	1536
64	9105	1536
64	9110	1536
79	9119	1536.13
65	9118	1536
64	9113	1536.13
64	9125	1536.26
63	9131	1536.13
64	9128	1536.13
64	9127	1536.13
64	9135	1536.13
65	9144	1536.26
63	9141	1536.13
64	9146	1536.26
65	9154	1536.26
80	9155	1536.13
63	9161	1536.26
64	9163	1536.39
64	9173	1536.26
64	9171	1536.26
64	9176	1536.39
64	9180	1536.26
64	9184	1536.39
64	9193	1536.51
64	9188	1536.39
64	9191	1536.39
64	9201	1536.39
64	9196	1536.39
80	9207	1536.39
64	9201	1536.39
64	9215	1536.39
64	9219	1536.51
64	9218	1536.39
64	9224	1536.39
64	9228	1536.39
64	9227	1536.51
63	9231	1536.51
64	9239	1536.64
65	9230	1536.51
64	9242	1536.51
79	9244	1536.51
64	9251	1536.64
65	9245	1536.64
64	9250	1536.64
64	9253	1536.64
63	9252	1536.64
64	9261	1536.51
64	9258	1536.64
64	9263	1536.51
64	9264	1536.77
64	9270	1536.64
64	9269	1536.64
80	9274	1536.64
64	9274	1536.51
64	9280	1536.64
64	9284	1536.64
63	9286	1536.64
65	9280	1536.51
63	9291	1536.64
64	9287	1536.64
65	9289	1536.64
64	9297	1536.64
63	9294	1536.64
64	9296	1536.64
80	9301	1536.64
65	9303	1536.51
64	9303	1536.64
64	9303	1536.64
64	9309	1536.64
64	9315	1536.51
63	9312	1536.64
64	9308	1536.64
65	9319	1536.51
64	9320	1536.64
63	9325	1536.64
65	9324	1536.64
79	9330	1536.64
64	9321	1536.51
64	9328	1536.64
64	9332	1536.64
64	9332	1536.64
64	9331	1536.77
64	9336	1536.64
64	9339	1536.64
64	9340	1536.77
64	9344	1536.64
63	9353	1536.64
64	9353	1536.64
81	9357	1536.64
64	9355	1536.64
64	9359	1536.64
64	9367	1536.64
64	9365	1536.64
64	9363	1536.64
64	9366	1536.64
64	9368	1536.64
64	9373	1536.64
64	9376	1536.64
63	9374	1536.64
65	9379	1536.51
79	9384	1536.64
64	9382	1536.64
65	9386	1536.77
63	9383	1536.51
65	9387	1536.64
63	9382	1536.51
64	9390	1536.64
64	9390	1536.51
64	9389	1536.64
64	9388	1536.64
64	9389	1536.64
64	9390	1536.64
80	9400	1536.77
64	9400	1536.64
64	9407	1536.51
63	9399	1536.77
65	9407	1536.64
64	9400	1536.64
64	9408	1536.64
63	9405	1536.64
65	9408	1536.64
63	9413	1536.64
64	9406	1536.64
65	9415	1536.64
79	9413	1536.64
65	9416	1536.64
64	9410	1536.64
64	9415	1536.64
64	9417	1536.64
64	9412	1536.64
64	9418	1536.51
64	9424	1536.64
64	9428	1536.64
63	9425	1536.51
65	9424	1536.64
63	9423	1536.51
80	9426	1536.77
64	9425	1536.64
64	9432	1536.64
64	9429	1536.64
64	9428	1536.64
64	9435	1536.51
64	9429	1536.64
64	9441	1536.64
64	9442	1536.64
64	9439	1536.64
65	9439	1536.51
62	9440	1536.64
83	9441	1536.64
62	9441	1536.64
64	9443	1536.64
66	9443	1536.64
62	9450	1536.64
63	9450	1536.77
64	9447	1536.51
