6812552	30495	1572.78
6858868	30924	1575.08
6905180	31318	1577.13
6951476	31623	1579.17
6997780	31854	1581.47
7044096	32020	1583.52
7090412	32142	1585.56
7136716	32246	1587.61
7183040	32242	1589.27
7229360	32203	1590.8
7275672	32138	1592.08
7321976	32171	1590.93
7368268	32232	1588.5
7414580	32306	1586.33
7460896	32326	1584.03
7507228	32288	1576.74
7553552	32178	1573.55
7599880	31994	1570.48
7646196	31679	1567.54
7692508	31212	1564.47
7738808	30630	1561.53
7785116	29992	1558.72
7831428	29395	1555.78
7877740	28843	1553.23
7924056	28357	1550.41
7970360	27931	1547.86
8016684	27620	1545.43
8063008	27346	1543.26
8109336	27141	1540.83
8155664	26998	1538.78
8201984	26913	1537.25
8248296	26853	1535.84
8294604	26813	1534.69
8340908	26827	1519.74
8387216	26828	1518.08
8433540	26848	1517.57
8479852	26878	1517.44
8526160	26888	1517.69
8572476	26886	1517.95
8618792	26862	1518.33
8665120	26819	1518.72
8711448	26680	1519.1
8757784	26544	1519.61
8804100	26428	1519.99
8850416	26284	1520.63
8896728	26124	1520.76
8943028	25939	1521.02
8989336	25749	1521.53
9035648	25617	1522.17
9081952	25500	1522.68
9128264	25404	1523.45
9174572	25306	1523.83
9220896	25206	1524.47
9267220	25109	1525.11
9313548	25008	1525.62
9359872	24906	1526.13
9406192	24807	1526.38
9452508	24710	1527.02
9498820	24614	1527.28
9545120	24501	1527.66
9591424	24404	1527.92
9637752	24314	1528.3
9684064	24214	1528.69
9730372	24126	1528.94
9776656	24041	1529.07
9822976	23957	1529.2
9869284	23871	1529.45
9915584	23787	1529.84
9961888	23702	1529.84
8212	23623	1530.09
54536	23541	1530.09
100840	23462	1530.35
147132	23389	1530.47
193424	23316	1530.6
239740	23243	1530.73
286052	23173	1530.86
332364	23098	1530.99
378680	23041	1530.99
424988	22973	1531.11
471304	22916	1531.24
517624	22851	1531.37
563944	22790	1531.37
610264	22730	1531.5
656592	22675	1531.63
702920	22620	1531.63
749236	22567	1531.75
795556	22513	1531.88
841872	22462	1531.88
888184	22416	1531.88
934500	22366	1532.01
980804	22320	1532.14
1027112	22278	1532.01
1073436	22238	1532.14
1119748	22191	1532.26
1166040	22150	1532.14
1212356	22107	1532.14
1258672	22068	1532.39
1305000	22028	1532.39
1351324	21991	1532.39
1397648	21949	1532.39
1443968	21915	1532.52
1490284	21875	1532.65
1536596	21843	1532.65
1582896	21810	1532.78
1629204	21775	1532.65
1675524	21744	1532.78
1721840	21709	1532.78
1768144	21683	1532.78
1814444	21657	1532.9
1860756	21625	1532.9
1907068	21596	1532.9
1953368	21560	1532.9
1999660	21539	1533.03
2045952	21504	1533.03
2092284	21487	1533.03
2138596	21458	1533.03
2184892	21434	1533.03
2231188	21403	1533.16
2277508	21382	1533.29
2323832	21361	1533.29
2370144	21338	1533.29
2416472	21318	1533.29
2462800	21297	1533.29
2509116	21273	1533.29
2555436	21257	1533.29
2601748	21230	1533.16
2648060	21211	1533.29
2694396	21193	1533.29
2740712	21173	1533.16
2787032	21153	1533.29
2833336	21134	1533.29
2879652	21117	1533.29
2925984	21097	1533.29
2972308	21074	1533.29
3018636	21065	1533.29
3064956	21042	1533.29
3111268	21030	1533.29
3157584	21007	1533.29
3203884	21004	1533.41
3250196	20978	1533.29
3296516	20967	1533.29
3342832	20948	1533.29
3389132	20936	1533.29
3435428	20916	1533.29
3481748	20913	1533.41
3528060	20890	1533.41
3574376	20884	1533.29
3620712	20867	1533.41
3667036	20857	1533.41
3713360	20848	1533.29
3759676	20830	1533.29
3805996	20817	1533.41
3852312	20809	1533.41
3898636	20791	1533.29
3944948	20787	1533.41
3991268	20771	1533.29
4037572	20765	1533.29
4083888	20754	1533.29
4130212	20741	1533.29
4176532	20727	1533.29
4222852	20718	1533.29
4269180	20710	1533.41
4315496	20699	1533.29
4361808	20693	1533.29
4408128	20676	1533.41
4454432	20669	1533.29
4500756	20660	1533.29
4547068	20654	1533.41
4593376	20652	1533.29
4639684	20638	1533.41
4686000	20646	1533.41
4732328	20650	1533.29
4778660	20648	1533.41
4824984	20648	1533.29
4871304	20648	1533.41
4917616	20647	1533.29
4963932	20641	1533.41
5010248	20644	1533.41
5056576	20647	1533.29
5102896	20646	1533.41
5149208	20645	1533.41
5195528	20651	1533.29
5241856	20641	1533.41
5288184	20644	1533.41
5334504	20647	1533.29
5380820	20640	1533.41
5427144	20647	1533.41
5473464	20642	1533.29
5519816	20645	1533.41
5566132	20641	1533.41
5612452	20644	1533.41
5658772	20637	1533.29
5705084	20643	1533.41
5751396	20645	1533.41
5797728	20641	1533.41
5844064	20635	1533.41
5890384	20636	1533.41
5936700	20637	1533.41
5983020	20642	1533.29
6029340	20640	1533.41
6075656	20630	1533.41
6121972	20640	1533.41
6168292	20640	1533.29
6214616	20644	1533.41
6260944	20636	1533.29
6307280	20638	1533.41
6353596	20635	1533.41
6399912	20640	1533.41
6446224	20633	1533.29
6492540	20631	1533.41
6538852	20634	1533.29
6585160	20631	1533.29
6631484	20633	1533.41
6677804	20632	1533.29
6724128	20629	1533.41
6770452	20632	1533.41
6816776	20630	1533.41
6863100	20633	1533.41
6909412	20633	1533.54
6955736	20627	1533.41
7002060	20625	1533.29
7048376	20630	1533.41
7094724	20628	1533.41
7141044	20627	1533.41
